"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"351",85.275,26.575,139154.769954905,122505.123249016,110614.80788456,102807.068858386,90842.8180541153,105563.674866478,102674.346540488,96074.6541961348,85612.4807407898,117542.066225051,118402.771239506,87576.5275472501,104058.436659636,91086.7248987776,109453.838322883,86331.1591985298,71386.8874681927,99634.444941018,78343.9697136995,93421.4107705974,91007.0271040963,91315.1270278086,87951.4206551453,92258.8216044151,96043.1744913181,78373.4388044317,75624.0611729039,115244.020952039,98362.1326359158,78417.5833898744,118801.447386046,104499.177492928,102910.353177275
"352",85.325,26.575,137222.894536658,118008.797580969,109323.382135081,101743.956810058,89348.4261241512,99477.5486145239,95637.5283438362,93914.6422794316,85115.8744502991,115292.13143122,116977.851747562,88261.9771360284,102778.297055592,91047.6434496934,106748.418796712,84018.9987182214,70348.5015965221,98406.937483821,77971.2173589585,92533.2037674472,90215.8622850811,90906.2539971704,87557.4861164957,91300.8537554775,95559.1951363241,78340.2053801858,74774.2405417225,112996.980221587,92063.0828654187,76925.333849213,113320.119733033,103004.010586218,97992.9379521545
"353",85.375,26.575,152169.255974275,124849.350279796,117127.12211763,110358.415634571,97222.4683250057,101945.767532345,98570.0894795136,102483.881905117,92504.7197122466,125538.250786853,129844.603525455,101019.844256474,112233.338437227,98782.5715292096,117627.365152427,90563.6741156851,76534.9684153732,107079.989722558,84624.0423366611,100202.99399735,97620.1875009688,99279.2107253103,95003.9001775872,99064.8646103297,103553.093288095,85235.7671962081,82225.0481141618,117686.596873169,96224.6932273922,83533.6741537803,122949.225122593,111250.409802429,106514.603822235
"354",85.425,26.575,144907.908927714,120597.903698747,120338.990468614,112729.563556586,98479.9384111705,102174.60936177,99118.3947372329,104882.146323313,94701.8191357039,128840.771913049,131949.284110199,102491.18716482,115800.267299926,101217.204388933,114283.256965289,93719.7348685658,77078.411653853,109559.402745419,85256.8901873424,101532.56982007,97911.1330264343,101337.822939403,95574.134394204,100217.470417197,103297.664806587,87909.3656111006,82757.1867516935,111636.202357805,93707.1250584477,81172.2371347435,124842.526925203,112685.504192095,106826.390449289
"355",85.475,26.575,138214.535180412,116218.575308901,118223.089033668,109440.054616147,95481.018801718,103054.27289073,100411.993189599,103532.876765127,95027.3487138591,120648.641958014,124175.707698593,97917.866484359,107359.65896872,96323.3421688825,108288.985070173,90477.8444273711,73922.4940853059,105608.828021435,82115.9830570892,97912.8711942396,92788.8088288657,98387.2137494481,91999.516460036,96433.8527793907,99505.8943939743,84844.2791991878,79049.9658926267,97030.3150904739,81860.8479483147,76099.701285109,119994.846523019,109690.296406672,104298.255268293
"356",85.525,26.575,128744.605996913,106057.12141883,114501.135810611,105898.989962438,92478.6687769151,104944.765849807,103031.540482381,107733.501042337,94594.3720784316,117573.590060599,114527.837210204,92856.9486864756,104111.234649284,92525.1521440264,101957.103490995,90206.9213653384,71851.0371247011,102174.105716443,78600.1662162084,94068.9653415839,88247.5223639621,97253.3717424117,87698.8519233644,92581.92522901,95754.5811291633,81557.2332925983,74495.3285310494,88478.7313213018,76576.3069123224,72086.8740163587,121027.078632272,106541.825679515,101075.159446232
"357",85.575,26.575,122568.048533357,99896.2590000815,115280.012143733,105230.370547298,91748.0365749803,104509.238868909,103042.938067827,108795.038369923,93641.6621732418,116025.990721513,106848.773720958,87748.9704056726,101401.003926989,91324.868067185,94972.8074355015,88392.9253947654,69730.3934970985,98801.9531685117,76852.1113769312,92791.6657921739,86919.1178000704,97125.9202267801,85252.553521724,91001.4582554386,94103.1828048757,79897.3271599898,74312.4415676156,86169.1572789105,74656.370769985,70134.4850470296,118867.270733019,105192.148975977,92715.0167726825
"358",85.625,26.575,109853.088551526,90183.3244746452,107134.066464938,96815.153817205,90449.5944370823,101535.914908384,93566.2181500362,96783.7745687295,82000.7478728794,104129.016978883,95347.1738809569,80573.4317759205,91830.3556801263,88278.4996316954,88378.1856579255,81560.4225139269,63306.4966893629,89397.127287075,71065.477047183,83866.8389102051,78849.2877368236,88202.3283157681,76014.434093813,82318.2945765994,85288.3797309987,72274.5751438749,67381.9765136102,79452.1904852459,68272.7791764485,65312.6281784833,103031.329022274,94637.0868318571,80129.1715746286
"359",85.675,26.575,118857.395985969,95969.2676611869,109518.522746813,99551.6242759658,94687.8178695509,100105.089987487,95201.018657088,92019.0681643609,81327.4869980171,110906.712566919,99882.6747744551,81147.0675867411,93742.1791406075,83628.2830440348,90433.8382511489,87847.935311141,68366.6756302033,92547.605837242,72461.4705274543,85814.2833931056,79960.3256279704,90885.3239838517,76681.11172082,84685.4680341706,86119.4909439478,73255.7963597287,67787.2692516981,81609.4753127001,69596.7896867601,66385.5238763549,105571.832814406,95541.6924544277,80985.5184373839
"360",85.725,26.575,118285.106282587,92734.7321590067,105511.583655543,96452.2261046945,92551.6798020587,105856.565173313,94489.0443741484,89206.2709215049,78519.4809877651,106017.550476097,96412.1154575605,77728.7130149207,90338.1775509113,83007.9973206565,90557.4822915593,100112.94629239,66299.0928017803,89109.7038840415,69731.7136960187,81307.1926748211,75840.3246445562,88391.484537683,73411.6292794434,81431.4242956407,82880.3155066036,70906.5984494056,64908.3445877108,79172.3120218157,66202.4642420415,63806.7372645427,98743.9434432257,92337.8386436015,78562.246729773
"361",85.775,26.575,125104.010184284,99620.3402918955,116119.063284683,106356.985942765,106604.44984389,108979.214646393,102058.793098356,98086.4404295916,84903.9995928713,114342.302606241,105387.926009866,85173.3306643654,96017.3377303789,90922.7972162039,97586.2936855843,116397.312243222,80983.5109218949,95764.3713173786,76342.9369248487,88340.0271585273,83559.7165437672,95225.9351241266,81252.4507776387,90167.1655957105,90520.2413173213,77212.6834038012,71792.6235025373,85771.4014288069,73540.1386060507,72821.6960401457,111058.534416907,100290.450506919,83105.2403701509
"362",85.825,26.575,134096.851991319,118664.142783229,125442.673968907,118097.73211011,119363.19305243,119192.189346984,107619.804716733,102743.320564999,91436.5584582101,121302.923713406,113160.32681412,91617.208612297,104876.298030001,103239.151078756,104212.691260862,118830.527620659,86981.1215262664,103735.28298007,80347.1832643128,93134.6286010676,89793.9783182866,101737.018872627,87627.4951197876,96467.2782696736,97700.4149973677,82731.0763946557,76826.6607931772,92031.4110648682,78790.3063678299,77094.0387586553,117245.992700867,106121.534946953,89125.8432776802
