"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"2377",86.725,25.275,71171.59,76079.32,74614.97,77379.28,73652.64,72663.77,73896.7,71535.78,71043.87,73265.69,71746.96,63374.36,70911.09,60573.37,65181.4,66707.72,53297.13,60798.46,61247.37,59575.64,68988.97,57700.3,71367.6,63924.44,59566.78,60769.38,65562.03,69149.57,64171.02,68053.2,65501.33,66846.82,69100.25
"2378",86.775,25.275,70019.56,74935.99,73675.33,76237.88,72549.62,71774.98,72765.76,70228.21,70180.73,72310.98,71246.48,62286.94,69909.61,59718.15,64184.8,65604.13,52502.8,59926.8,60394.08,58681.14,68792.63,57080.64,70264.44,63040.34,58837.32,59861.84,64562.12,68425.31,63206.51,67169.65,64418.44,66161.37,67996.75
"2379",86.825,25.275,67506.82,71325.4,70610.69,72998.66,69246.14,69100.8,69668.96,67540.45,67176.5,68639.54,68261.17,59487.68,67040.76,56941.16,61338.72,62599.97,50508.8,57211.43,57821.64,56243.27,65903.24,54350.2,66992.72,60467.86,56491.92,57317.14,61751.92,65574.11,60604.79,64395.74,61713.49,63099.66,65485.22
"2380",86.875,25.275,68467.75,73221.5,68908.5,74103,70454.21,70494.72,69287.87,68633.49,68218.52,69985.22,69144.22,60404.05,68302,57827.06,62034.47,63754.51,51437.98,58148.72,58902.55,57283.18,67462.24,55230.42,69181.06,61678.43,57610.98,58383.22,63112.42,66883.98,60801.84,65712.73,62828.81,62539.07,66511.98
"2381",86.925,25.275,68021.63,72094.16,67787.66,72885.02,69440.07,69823.92,68509.07,67651.18,67473.27,69486.38,68852.71,59754.72,67677.99,56995.84,61436.38,62647.65,50759.1,57357.76,58053.57,56520.59,64953.23,54236.95,67734.04,60805.14,57037.27,57580.76,62347.88,66118.19,60270.19,64928.85,62371.03,61926.25,65675.85
"2382",86.975,25.275,71818.03,76205.56,71876.11,77163.36,73248.27,73276.67,72322.74,71252.64,71308.15,73138.55,76942.63,62103.22,71963.89,59979.8,64610.02,66213.23,53605.67,60416.1,60524.53,59765.53,68082.35,58109.39,71695.4,64301.51,60237.97,59335.68,65802.75,69655.88,63449.56,68735.52,65649.14,65219.29,69153.74
"2383",87.025,25.275,74370.94,78459.59,74438.99,79549.8,75365.07,75591.92,74533.74,73464.87,73520.92,75206.28,79456.39,62078.31,77193.22,61500.5,66049.53,68303.36,55200.74,62056.96,62451.95,61563.22,70056.77,60008.63,74238.83,66376.46,61920.85,62059.63,67617.47,72039.72,65211.51,70841.41,67800.28,67106.38,71024.23
"2384",87.075,25.275,70739.95,74280.25,70791.98,75531.41,71802.04,71701.8,70639.71,69495.14,69478.64,71794.43,75267.47,58818.41,72751.19,58512.61,62390.43,64787.43,52246.66,58619.2,59125.49,58260.09,66298.72,56868.08,69642.33,61207.8,58932.62,58808.26,64078.1,68194.49,62579.51,67221.23,64229.11,62934.81,67289.75
"2385",87.125,25.275,67236.05,68633.05,67433.21,69432.54,66590.17,68196.41,67070.35,64151.77,65968.47,67685.99,71552.83,55833.9,69638.16,55566.6,60720.36,61459.38,49654.45,55487.98,56177.4,55302.92,62832.18,54083.72,65666.09,58272.29,56210.06,55885.91,60615.13,64449.31,59132.26,63901.4,61019.11,60020.05,63665.55
"2386",87.175,25.275,67539.84,67567.18,67065.68,68054.42,65125.04,65781.03,65701.41,63064.37,64720.98,66244.5,69727.67,54579.25,68043.73,54006.45,59464.73,60133.79,48555.3,53958.91,54995.19,54124.1,61400.62,52840.63,68130.48,57121.22,55137.8,54986.87,58802.79,63328.19,56849.08,62600.89,62680.51,58833.69,62340.63
"2387",87.225,25.275,63716.14,63706.14,62938.74,63921.9,60828.95,61579.67,61509.6,59319.74,60782.25,62106.83,65129.71,50970.69,63951.93,51024.07,55551.71,56365.82,45382.04,50294.49,51411.11,50489.12,57473.54,50947.33,61955.58,53600.97,51765.89,50778.29,55129.09,59260.8,53320.7,57185.49,58964.96,55043.45,58597.94
"2388",87.275,25.275,60807.56,62142.83,61369.26,62688.24,59484.24,60356.67,60220.86,57992.52,59542.91,60728.25,63746.46,47402.69,62599.15,49602.79,54341.98,55129.67,44458.36,47537.41,50327.47,49519.13,56187.89,48859.65,57254.8,52500.41,50570.84,50448.06,53962.79,58057.7,52205.98,57419.94,57555.75,53832.42,55434.96
"2389",87.325,25.275,63680.8,64725.89,63920.06,66660.33,61794.88,62852.4,62683.1,60537.61,62029.64,62687.62,66811.56,49702.94,65120.91,50254.83,54884.4,57360.57,46292.28,50878.95,52380.01,51605.78,58398.89,50868.8,60667.4,54669.96,52451.11,52185.88,56128.13,60776.88,54965.66,59720.5,56631.48,56222.93,57175.48
"2390",87.375,25.275,59855.31,59580.89,60443.5,62976.03,59379.86,59093.74,58903.35,56586.74,58333.24,59118.21,59342.63,46449.18,61015.74,47579.83,51537.64,53770.22,43619.9,47806.39,49316.76,48646.66,54742.39,47588.34,55458.22,51351.5,49430.56,49047.65,53110.76,57053.68,50338.92,56086.83,53234.14,52750.19,53812.76
"2391",87.425,25.275,63261.66,62904.74,62628.39,66303.79,62438.19,63332.14,62062.26,61091.1,61482.7,61751.22,65630.25,48775.99,64360.36,50023.5,54222.52,56642.58,45910.63,50325.59,51966.93,51343.73,57612.61,50121.95,58495.38,54111.75,52079.93,51696.17,55956.72,60150.15,53036.54,59121.94,56452.37,52887.74,55732.95
"2392",87.475,25.275,65337.08,64722.51,64446.82,68289.3,64130.92,65159.03,63848.34,63188.97,63301.54,62474.46,67566.75,50401.38,63148.76,51222.72,55891.13,58286.22,47897.17,51667.27,53455.84,52822.89,59178.78,51571.93,60127.62,55591.31,53544.29,53149.12,56759.57,60517.04,54520.7,60850.17,56465.49,55056.01,57673.95
"2393",87.725,25.275,68507.56,68230.49,69850.68,74000.54,68106.25,69322.63,67058.84,67183.09,68575.9,67538.43,73060,53199.04,68715.06,55358.46,60144.47,62956.19,52105.66,56438.17,57703.01,55252.85,63938.99,55836.81,64547.8,60842.74,58175.15,57536.51,61748.5,65434.93,58778.99,61842.93,61190.63,57665.73,61765.9
"2394",87.775,25.275,68782.24,68306.4,70026.17,72201.81,68097.83,69519.11,67187.36,67427.15,68643.61,67753.12,73338.33,53465.38,68923.37,55503.63,60247.06,60977.69,50771.44,56666.39,57742.96,55426.2,64156.21,56277.97,65231.54,59232.94,58407.39,57760.45,60163.39,65501.31,58864.5,64279.85,61341.13,59473.98,61935.62
