"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"1086",85.375,26.075,98119.8697615333,131037.177178377,126460.544797912,143222.376092107,127977.469888193,134963.188320675,125616.863480323,136165.482342638,141912.809823118,133020.817131091,97466.3928429094,120135.233203339,127074.220139451,136094.405702482,124343.019803863,96919.1741520078,120805.779611914,135625.80785202,134725.451022764,128345.966109382,143874.388490348,144439.182351706,135697.309593759,112945.259066533,131823.21781809,104084.680243769,115425.308933779,135688.67465003,130260.420880669,117314.465824735,144579.833957398,128648.617520463,133985.774132843
"1087",85.425,26.075,102025.13332933,121562.889384199,132386.83199119,147251.568319721,135292.9708831,136431.632331065,128629.444366444,130495.601290431,139327.450298298,125167.321205932,97278.0069999677,100578.916567111,123609.09384752,120670.387753327,133250.21788484,87293.1766393437,123959.016004459,121856.674911089,128331.742491237,124246.106342874,143191.781020454,132831.434653262,118156.412920949,111551.668538633,114823.70073853,96997.550698488,91720.1588554385,119781.505870145,114412.265005529,109675.533858183,145870.344720679,123565.764720611,131419.835672201
"1088",85.475,26.075,94056.8199596124,117598.184904984,116606.668157763,131885.902067508,126847.117783547,124836.530328405,115918.627133074,125551.614880855,129553.094645423,121395.055215728,96019.5058167379,108295.573086692,115521.486086175,115100.155629404,110748.366425746,108136.485749903,109680.680244996,117988.335793688,116182.424858559,111779.270272874,136472.556242955,125908.081509236,120686.716192089,102612.405613338,109627.31933715,88361.9841129875,84534.7873385617,112853.729093398,105141.549457634,99465.3415854501,133977.8759542,116176.796359808,126064.590143673
"1089",85.525,26.075,104701.77241146,130816.703933233,121381.520246339,137386.250104835,131041.442146054,130873.246839941,125421.877152832,132125.766035526,139297.901913282,128230.298190572,104007.223526604,121988.521066967,127727.895658236,130719.420998313,114343.78626679,117208.160958962,119772.237265786,124109.162733779,124047.769826839,118308.237682571,144392.886180597,131240.396892041,126380.135492936,108878.924745075,110608.69180266,91582.5110693622,86646.8689932427,119327.580128423,114818.731384096,110218.021881809,144310.7044418,123089.700207186,133526.821241404
"1090",85.575,26.075,91889.6445466689,115004.980695925,110948.140544198,122840.099269015,106929.528888136,120291.307193748,114188.970480357,121325.188413155,127009.277809155,114592.333719471,94959.9549377663,113167.590140507,120174.478566939,112906.881726499,109921.65225927,109371.222216321,111711.953929117,114219.824314015,115097.009215898,109816.434251329,130471.043858445,114149.183657277,117738.42827542,95990.9951268432,102035.961734371,84737.7920600571,85773.533734286,106753.455307956,105788.608525236,102981.815307254,127111.841924498,110364.322975196,121414.699718744
"1091",85.625,26.075,106975.264341663,133681.153163362,127883.234669299,140871.13185153,143991.211436737,135380.364897636,135149.955710069,136367.588805274,141159.282055203,131440.272472278,114048.309819233,126044.420395088,144204.941740847,129260.857263098,122961.685124434,124357.454327656,128837.865280206,134097.109151849,126103.406549778,114263.91107092,142039.456477598,134885.507952866,127752.390692495,116554.591225805,113251.966930943,94814.9468749393,91151.8936535678,117460.1296936,121816.534418148,117872.545456861,146177.441813085,126249.247352481,138913.770126819
"1092",85.675,26.075,104009.290614698,136205.898410375,124507.124241608,142551.990590898,145301.975663043,135930.412190104,137029.241499659,133102.637741154,132887.139218473,130770.287302424,116072.131699259,123658.995301775,139993.85474023,128370.189239148,134876.037972479,118965.09227937,111473.43267585,132302.961605628,125008.999387997,115087.567031117,136701.154085948,130656.892191533,127536.270438947,112985.252587176,109086.174139762,96908.4677624146,92115.8478261588,120211.108917218,123995.523320742,122130.403125726,142019.837092683,132011.945364259,136504.997008784
"1093",85.725,26.075,102341.20932021,127598.804253619,119221.730771823,135336.396785445,141737.35373418,130488.029111579,128790.484231237,128566.90985023,132881.11680108,123904.294987914,110525.407461688,111654.828674585,126789.983299374,125093.074241446,124886.3010881,110718.047640148,105745.383145138,127434.30276226,120095.131446504,107475.154942189,126759.710841602,121838.034928465,128961.731329776,106736.423726632,102011.68270638,94079.2951842412,89307.5516308655,113695.191632491,116363.565640202,111883.606456343,133098.631670879,124963.137578937,129096.751860671
"1094",85.775,26.075,97825.8805568547,127003.036045114,114104.401536565,132553.786638842,138411.890391007,127841.990012483,120876.66773985,125757.756188876,129121.302645606,122204.866324032,110869.775016377,111421.24204568,124195.663284542,116676.643355388,119032.590245184,94427.0513804773,108100.307622293,121868.461063917,107899.369854868,106046.103883354,125818.043636057,118964.069725162,121425.54544668,105568.007773011,100835.468673944,94237.144308675,90271.5443244983,110006.412469595,118205.345573086,107292.639909611,132907.70516223,116608.017989455,125822.467731311
"1095",85.825,26.075,99145.2085826451,126445.626971305,116378.905611005,135215.312446622,141285.669250689,129250.065949498,126077.339964518,128775.237864784,134070.851015053,119068.020233649,107891.6349145,124363.454409021,130165.310297846,109509.214577951,123420.299720182,116459.393002466,104643.824829035,130365.995889587,113509.336052384,110239.090585861,128583.89962627,122197.964893749,130654.043673725,106414.525038142,105380.117033393,97836.6364253226,95138.0678558775,108526.497317485,117961.542931353,111398.430727011,133020.507277903,120391.481549821,126815.153649145
"1096",85.875,26.075,88247.2842295329,124789.433360506,121232.900240903,132982.93859085,143196.870329539,124827.23855191,125528.761664983,125501.771457729,131584.861899828,112020.535445785,102029.763128423,114819.374211831,126072.360873297,105192.965366662,124107.411319104,107099.982514583,105110.185781608,131450.232350936,116717.228924759,110161.050662118,129217.801231466,120859.090977708,119518.886482208,105539.649933211,103468.087214652,99854.6949646551,91782.1587570958,105370.570467456,111716.894960202,110825.605614644,131192.262474957,117883.247314062,124127.05800515
"1097",85.925,26.075,86811.9587950416,114523.027025184,114588.709269839,126000.52516251,130681.648989676,118619.609030366,116163.850464611,116843.499051746,123315.564218716,109419.901226677,94141.4731090267,101590.224466466,118189.067829506,98286.3027795706,112686.363175015,111605.557497138,96577.3210147535,119136.071079699,114157.825401847,102827.118698785,118626.802378563,116140.609355718,104923.307990918,94109.6920246051,101045.449701953,93404.8490928853,87618.4723732247,101406.802448988,105251.316994851,106164.672527328,124252.167808934,107619.186535668,111773.02001546
"1098",85.975,26.075,101298.599460395,109760.375482626,124444.450692488,124723.907333432,135211.680818082,123021.04806828,121084.71258611,122352.089154973,127684.73731744,123357.446439947,101202.624578971,108500.591289053,120001.961279903,102090.776793098,116812.364429192,116724.286337175,100627.317549594,127467.687314499,112449.759286201,100861.731580895,111512.242036916,121942.703615929,99168.6422745027,106408.195215763,100185.767281772,94215.3139219382,88488.0640039486,106568.689673854,110237.692758344,110291.017859897,125473.601604355,117541.590163871,121476.494495109
"1099",86.025,26.075,125103.660278126,131706.35223821,124036.202937352,131233.250076712,139131.521870985,126637.650346902,127511.157116878,125309.661715458,129035.172399165,135225.545335091,111085.320566161,108316.461309651,133381.330230111,106318.306732947,133814.763335594,119590.272639874,109887.963993612,132741.209166706,116575.524797538,109681.687278333,112755.999549351,135333.999323073,93484.1522793317,113650.331887525,113634.628347989,104532.852629858,88889.4780936649,106299.492497624,104060.058983232,113487.871005992,129739.980231463,119809.970567103,126871.265223727
