"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"2612",83.825,25.075,159318.1,185144.8,167859.2,185289.5,89080.06,174977.1,189983.5,171574.3,171432.2,184001.2,174700.7,167668.7,181046.3,165016.9,177513.5,174483.6,158885.9,165557.9,177996.4,165557.1,169301.1,143518.4,166220.9,144217.8,164405.9,165685,154153.1,151305.1,165472.7,165481.7,169819.5,157923.5,151266.1
"2613",83.875,25.075,159310.8,185124.6,167993.8,181082.4,90563.8,175490.1,190617.8,171861.8,171390.9,185741.9,175799.3,168521.7,181696,166131.7,179878.4,175782.3,158588.8,165290.4,180112.6,166958.7,170392.6,147667.7,167281.1,144503,164903.3,166082.9,154954.1,148082.3,161374.3,166220,170811.6,157176.4,152193.2
"2614",83.925,25.075,167187.9,194609.6,176582.9,191280.7,94747.58,184632.7,199889.9,180032.9,180243.6,197265.1,184224.3,176686.1,197175.7,173991.9,185151.7,184766.7,167979.7,172867.3,188407.8,176512.9,178456.4,155354.6,173686,150011.5,169465.5,176429.2,163807.9,151369.1,165902.4,174046.3,179709.3,164898,159887
"2615",83.975,25.075,164467.7,192227.8,174606.3,193352.8,93633.16,182598.8,197340.1,180684.2,185274.2,193585.1,182509.7,171974.2,188482.5,165407.8,179904.6,183733.6,165586.5,167727.5,186385.6,168411.8,178461.8,153851.2,172902.7,146170.3,169964.2,172514.6,165588.3,147267.5,165388.6,172642.3,177891.7,162603.7,158289.6
"2616",84.025,25.075,146831.2,187295.6,171099,186028.4,92837.09,179961.1,193205.3,178407.3,183582.5,186823.9,178524.4,171422.8,175201.9,161050.2,172548.7,177967.5,159755.2,167267.3,178886.2,167161.8,174184.5,150605.9,170457.8,145287.8,166532.3,175717.7,161577.4,145164.3,159783.6,169392.5,174541.2,159344.6,155565.6
"2617",84.075,25.075,122859.7,189279.5,174142.4,189122,94071.89,179281.7,195872.1,181596.2,182432.1,188353,178727.3,175868.3,176364.6,163136,167435.9,180786,160937,169415.4,182510,167748.3,177169.3,151136.6,169486.8,149777.2,170354.8,178899.1,162409.6,148405.4,162442.2,172032.4,176830.6,163487.2,166891.1
"2618",84.125,25.075,147581.2,191183.5,177910.4,193018.3,137745.4,186520.5,199953.6,186471,191215.5,193906.1,185279.7,184060.3,180020.3,166606.1,182304.3,184539.8,166101.7,172192.6,191206.6,172539.4,182573,157601.5,174849.5,152795.2,176953.8,183702.1,169681,150980.5,167948.9,175825.8,182354.4,168884.4,169536.4
"2619",84.175,25.075,129824.9,189293.9,176016.6,188975.5,161761.7,186190,192282.8,179600,187969.3,191457.3,184179.5,183278.3,181764.6,163158.3,171952.2,178311.4,164938.1,169677.8,188854.4,169882.2,180606.1,155462.7,172321.5,151589.7,173343.8,181066.9,168486.2,150091.5,165860.9,173445.9,181296.5,171739.2,167763.9
"2620",84.225,25.075,164700.9,199743.1,181421.2,193989.2,188402.3,185172,198546.3,184169.3,184997.8,200724.9,190158.9,183431.4,194552.2,171735.2,189231.5,182684.8,163513.5,172920.2,192832.1,172150.3,184972.5,159085.5,174246.2,156602.1,177223.5,182269.3,173139.1,154603.9,169165.1,176656.4,185493.2,169191.4,171784.7
"2621",84.275,25.075,179033.6,201049.6,181024.8,193285.9,187974.5,185788.9,196688.6,183553.1,186648.5,202314.3,188337.7,186703.8,198011.5,174295.6,190374.1,182305.3,165827.2,173168.2,193067,173572.4,184774.7,159257.9,173445.8,156054.1,174141.4,178915.7,170867.4,153628.7,168288.1,176241.8,186630.7,171837.7,172261.9
"2622",84.325,25.075,175536.9,186353.6,175609.6,187317.3,182107,180909,190817.6,178420.9,175062.8,194043.4,179116.8,180556.9,192161.4,170003.4,187555.1,176780.6,160916.4,167975.2,187276.1,168282.8,179161.2,153041.7,168815.2,150709.1,170000.4,173085.6,165134,149548.3,160047.1,170606.9,179725.6,164356.7,167271
"2623",84.375,25.075,168457.4,175965,168874.5,180304.3,174818.3,173557.8,182694.9,174027.3,166745.2,180218.1,172383.1,175650.2,178030.1,164176.5,182141.5,168420.3,152917.4,161407.9,180148.9,161352.8,172538,146990.8,160580.6,146986.6,163906.6,163479.3,158400.1,146027.1,156373.5,163583.4,171734.5,154966.2,160669.9
"2624",84.425,25.075,171976.3,178998.6,170812,182245.9,175223.8,176409.6,186425.2,176039.5,167717.2,183373.2,174294.5,178176.3,179990.9,166194.6,184657.6,170715.4,156454.6,162519,181127.4,162504.2,175447.6,150518.8,163271.7,151210.7,169008.9,164726.9,161371.4,147179.2,157090.8,166471.6,174100,152239.2,164039.4
"2625",84.475,25.075,169596.2,175733.8,166516.2,176359.4,173799.6,173939,182617.8,173197.5,164345.9,179801.3,170401.3,174827.7,177314.5,162937.4,184844.5,167545.2,152245.2,159955.4,177368,158871.4,173883.2,150051.5,162380.6,148675.4,166419.9,158844.2,155955.5,145081.4,155030.5,160406.5,170431.8,146259.7,156672.3
"2626",84.525,25.075,164215.5,170615.4,161932.5,171980.1,169130.7,169231.2,177668.4,166717.9,162712,175052.7,165217.3,169732.4,170045.2,158643.8,178268.3,162955,146159.5,154915,171823.6,154614.9,170034.3,145741.1,157457.8,142306,160005.7,154882.4,152403.4,141989.7,151434.6,155786,166804.8,141297.2,151826.3
"2627",84.575,25.075,165015.8,173427.5,162628.8,168671.7,150359.1,170713.7,178176.8,167257.1,166519.3,180086,169904.7,170626.5,170699,158113.5,181204,163442,146464.7,155858.5,172415.3,153763.4,170685.3,146426.8,159220,142789.7,162280.3,151818,155692.7,142393.7,151860.2,156566.8,169524.3,142887.5,152755
"2628",84.625,25.075,165504.7,176525.9,163473.5,169897.1,151407.8,172533.8,187528.9,175069,177800.1,176502.4,171903.1,172128.7,172541.7,158478.2,182879.1,165432,147467.9,157106.8,173936.4,156589.3,170072,147139.5,160951.2,142218.4,160688.2,158841.6,152718.2,144119.2,152852.6,159394.8,171250.2,144738.7,158363.5
"2629",84.675,25.075,170353.2,185094.7,166697.1,174012.6,154849.2,177176.7,189323.1,179500.3,145104.4,179115.7,170069.2,176532.7,177815.4,163003.6,187785,169797.7,151561.6,161771.4,178993.3,156404.6,174492.7,150659.1,164986.6,143760.6,162501.7,165150.3,154895.4,147500.1,156450.4,161366.9,174833.2,149255.4,163127.5
"2630",84.725,25.075,171392.6,186436.7,167857.6,175392.5,177125,173007.9,191910,180647.8,178095,180330,174164.8,171798.4,179078.7,164274.6,188068.9,171088.7,151919.8,162387.4,177325.9,161398.7,175454.2,149898.9,166206.3,144133.1,163661.5,166260.2,155897.4,148848.9,155342.9,164523.3,175941.1,148962.2,164194.2
"2631",84.775,25.075,165757.1,179968.3,162159.9,169517.7,175338.9,165097.4,182664.6,168561.5,178178.6,176243,171851.7,165082.4,171510.7,158729.8,180184.7,165271.3,147071.7,157075.1,171747,155916.8,169785.8,146457.9,160408.1,138957.7,160391.3,156516.1,148002,150525.4,153353.4,161084.8,168673,142307.3,154940.6
"2632",84.825,25.075,160851.6,172860.5,156639.2,164966.4,171200.3,163260.4,175757.5,163453.1,171298.3,174335.4,165746,163869.7,169549.2,153890.1,175986.5,161040.3,144183.7,152338.5,166575.3,151187.1,164073.2,140544,155420.4,134381.8,157033.5,151184.9,144328.6,154426.7,151778.4,154932.8,163301.8,138256,151424.4
"2633",84.875,25.075,160606.2,171079.9,155915.9,163771.9,171669.3,160523.2,175115.9,162901.7,170851.4,173498.5,163023.5,157201.5,172500.4,151013.4,174142,161382.5,144857.2,152416.7,166094.1,151295.7,163028.5,140578.8,154135.4,136742.7,157151.8,150888.2,144854.1,158003.5,154163.8,154338,165436.3,139866.6,151744.5
"2634",84.925,25.075,159687.5,169567.4,155901.2,157327.8,170217.9,159727.8,174961.4,161242.8,169291.3,171643.9,156222.1,150026.3,165194.7,147780.4,171897.3,159853.7,142745,150386.4,164584.4,145670.9,161707.9,140396.9,153643.6,133783,154990,149320.7,143260.8,155154.7,150746.2,152982.7,163362.5,137959.1,149223
