"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"2172",84.925,25.375,0,0,8303.458,25679.12,0,0,28235.12,0,8492.409,0,27679.92,2031.863,1925.74,22623.56,0,0,17864.86,0,94326.31,92209.03,1041.815,0,13675.6,5295.785,27467.67,7933.323,26080.31,31470.57,96394.41,26220.09,27006.95,9013.964,31715.18
"2173",84.975,25.375,0,0,8095.967,29111.68,0,0,11570.21,0,8331.057,0,100801.2,11086.05,0,96384.07,0,0,12114.09,0,91954.23,88894.26,1025.498,0,27264.01,5199.922,26590.51,6469.404,26293.15,30893.28,94021.75,98859.5,26506.64,6456.696,27576.61
"2174",85.025,25.375,0,60398.28,0,30342.54,0,0,12064.59,0,0,0,66648.65,20617.39,0,99976.94,4582.376,0,21847.9,0,97789.51,91532.52,1071.908,0,29968.5,8215.762,25419.16,4205.688,25773.38,27220.66,93388.21,51171.4,27586.77,9689.471,30256.63
"2175",85.075,25.375,0,83697.35,0,27464.87,0,0,16041.19,0,0,0,74604.49,21588.81,0,104227.7,7349.91,0,25577.03,0,30240.07,5784.984,2176.269,0,31251.61,10544.62,26529.23,4418.778,26998.43,21439.77,93792.09,107371.3,28777.26,5658.023,30248.34
"2176",85.125,25.375,0,126743.1,0,19063.41,0,0,19892.94,0,10522.69,0,123559.8,7612.161,0,106677.9,3600.851,0,26697.1,0,3434.371,7445.681,2270.445,0,29759.76,22213.62,28561.39,4621.259,29116.8,57594.95,92029.07,99916.79,33419.45,1093.602,38669.32
"2177",85.175,25.375,0,105091.6,0,9213.896,0,0,13214.1,0,4917.545,0,118090.4,3529.249,0,107236.9,0,0,26906.37,0,1119.594,7502.001,0,2395.209,12656.47,22305.2,28427.57,3377.562,30429.84,109376.4,92650.36,101623,36218.5,0,38252.55
"2178",85.225,25.375,0,36113.43,0,0,0,0,13127.86,0,0,0,104609.5,3615.624,0,102572.1,0,0,28586.91,0,4935.497,7688.922,0,15119.48,0,27928.44,29180.4,0,33503.21,85468.4,97707.48,11865.57,35652.8,0,39913.6
"2179",85.275,25.375,0,103722.9,0,18924.03,0,0,863.9691,0,0,0,109455.8,13058.36,0,114324.8,3574.46,0,4650.186,0,9327.195,2323.682,4582.424,2391.444,0,10755.85,27861.59,5665.209,29468.12,83800.76,86322.09,29314.24,33313.63,3269.53,39240.01
"2180",85.325,25.375,0,127422.4,0,29407.33,0,0,899.6534,0,0,0,119315.2,29321.93,0,114484.2,7912.828,0,3482.292,0,19624.52,2423.616,7538.831,3679.597,5914.743,11202.23,29719.48,3497.016,30719.26,87787.62,86577.28,29709.18,34351.74,7222.259,40128.08
"2181",85.375,25.375,0,115350.8,0,16951.12,0,0,2186.857,0,0,0,112181.9,34527.69,0,107858.7,4914.487,0,10897.15,0,30929.47,0,1169.196,5211.614,33683.85,21657.61,30070.78,2301.251,29879.13,86620.06,91837.62,29677.08,83584.9,15596.22,9193.121
"2182",85.425,25.375,0,112917.2,0,20206.15,0,107069.9,14559.91,0,0,0,108460.3,30173.21,0,107476.5,14080.83,0,25181.36,0,13361.45,0,0,22405.1,35095.53,36501.04,30582.77,0,30835.16,-1496.192,90058.67,104725.9,121666.1,43341.21,36869.8
"2183",85.475,25.375,99874.13,112738,0,28508.25,0,100838,25650.89,0,7712.041,0,100900.5,107635.9,0,100194,31507.77,0,23703.33,0,107299,10515.39,0,32347.92,33240.67,92503.26,28802.52,0,70775.92,-1407.359,84282.29,109118.6,114247.7,30697.47,18144.97
"2184",85.525,25.375,95074.71,111115,0,23632.29,0,96615.54,6864.166,0,5974.242,0,96588.53,96741.12,0,92753.35,32072.39,0,13934.95,0,28492.43,19170.51,1072.231,18326.5,31021.76,89478.59,27633.57,8251.044,27294.61,-1336.912,82361.89,102731.6,96669.55,67831.41,13963.31
"2185",85.575,25.375,99203.52,103964.5,0,18344.29,0,100884.5,3180.477,0,8726.068,0,104046.8,56779.48,10243.71,98245.74,0,0,7145.602,0,73131.43,36173.39,1121.125,3581.178,30097.25,112028.7,28839.31,7186.091,32780.69,-1382.209,-1382.209,27909.45,93005.92,70343.27,3297.755
"2186",85.625,25.375,96338.83,110984.2,0,1144.209,0,98024.74,26511.66,0,8730.814,0,98469.71,97174.87,33162.72,95429.54,0,0,5693.408,0,94279.8,31425.68,0,4717.79,34507.31,95403.28,28692.29,0,32545.02,81359.08,-1368.076,92118.52,112368.8,-1368.076,2078.37
"2187",85.675,25.375,90217.27,103641.8,0,0,0,96209.87,0,0,6842.733,0,90254.94,100013.9,11917.95,85081.52,0,0,2043.269,2102.456,93102.6,11589.74,3132.834,2193.925,29981.85,88243.95,27551.18,2035.199,26729.3,93912.37,-1331.69,87096.54,105334,-1331.69,3120.727
"2188",85.725,25.375,89216.29,99544.96,0,2178.961,0,90392.01,0,92771.09,8294.536,0,87582.4,0,0,79172,0,0,0,2061.785,87245.35,29461.4,15085.52,0,103244.6,88854.22,25221.97,10017.96,22293.87,37010.75,77657.92,82775.52,99060.45,-1303.427,3104.526
"2189",85.775,25.375,81780.86,82335.56,87628.64,0,0,88876.74,0,6228.824,2047.762,0,89821.56,86206.87,0,84805.84,0,93879.5,0,1992.031,-1283.091,83625.13,5238.641,6744.653,27542.39,43253.13,24783.1,5153.101,23248.57,17545.95,78238.75,-1283.091,90723.61,-1283.091,1966.11
"2190",85.825,25.375,92808.75,95864.65,93446.02,0,0,90892.87,105385.6,101199.2,5887.594,96978.85,109338.3,90672.75,107707.8,-1345.192,107771.6,98950.43,3151.011,5765.303,-1345.192,81935.79,8769.566,11203.14,28412.09,30927.19,42180.61,13975.05,99476.28,70575.03,77431.44,-1345.192,96060.31,-1345.192,0
"2191",85.875,25.375,94134.31,105835.4,93162.3,66089.24,29685.23,66074.12,102178.4,90341.16,22130.57,95881.71,106800.6,92580.75,104196.7,-1361.077,103543.6,106946.3,3200.594,27709.61,-1361.077,-1361.077,9922.116,77925.11,28957.95,108202.9,95939.45,88184.06,91391.53,98928.32,77956.73,-1361.077,103254.9,-1361.077,-1361.077
"2192",85.925,25.375,91207.79,89177.31,90803.05,115403,27327.55,82158.62,101480.7,-1340.117,29448.72,94073.48,104824.2,90782.75,104299,88588.47,100683.4,93462.98,3224.402,27411.48,-1340.117,78453.68,27970.54,77170.41,32840.98,106532.5,92830.82,86889.64,94750.31,93138.1,81806.67,-1340.117,104433,-1340.117,-1340.117
"2193",85.975,25.375,85560.31,61481.15,85523.19,113076.4,25770.11,77654.68,98647.62,-1267.257,26232.22,87914.34,97367.56,85688.32,101042.6,88855.18,25845.64,90073.8,73929.71,16082.64,-1267.257,74065.4,97723.41,72762.3,26878.64,43648.67,88023.14,81802.06,94272.38,74112.76,-1267.257,78722.24,95598.52,-1267.257,-1267.257
"2194",86.025,25.375,79475.88,103526.9,85391.91,104194.9,25374.51,97898.19,92607.83,-1231.471,23075.77,-1231.471,94635.41,82809.56,97480.23,87103.53,96901.81,89695.84,73369.53,86041.24,83146.66,-1231.471,86486.55,67954.79,100456.9,51933.23,82563.26,88577.57,85130.69,87469.24,74103.43,-1231.471,92066.73,-1231.471,-1231.471
"2195",86.075,25.375,91704.33,97958.5,87619.64,108174.7,26027.29,100589.2,90604.26,-1264.887,23492.41,91264.82,98455.51,83813.48,102227.2,86165.66,97139.51,83063.49,75544.44,92893.84,85516.61,-1264.887,83952.74,69875.44,89983.32,102885.2,-1264.887,84270.88,84252.99,85520.44,71876.27,-1264.887,96576.06,61324.04,-1264.887
"2196",86.125,25.375,84582.5,100384,89851.79,104976.4,26895.4,94625.89,90276.61,-1266.78,22747.01,-1266.78,97902.88,88073.18,99982.19,89864.59,94066.71,88940.73,73312,87783.99,-1266.78,-1266.78,92091.05,70400.96,85430.86,102509.4,-1266.78,83110.99,87667.55,81599.81,74133.49,78898.62,93700.75,63362.02,82256.23
"2197",86.175,25.375,85205.76,109659.8,90222.55,106488.2,25413.27,106816.3,91282.36,-1293.729,26665.19,95390.93,98171.79,89243.76,104746.3,91086.34,96067.85,102882.8,78068.03,98448.84,87363.28,-1293.729,-1293.729,70344.87,82776.42,94647.37,-1293.729,83382.78,87899.06,86158.41,80596.69,80622.82,95692.8,-1293.729,82441.88
