"","x","y","variable_z.1","variable_z.2","variable_z.3","variable_z.4","variable_z.5","variable_z.6","variable_z.7","variable_z.8","variable_z.9","variable_z.10","variable_z.11","variable_z.12","variable_z.13","variable_z.14","variable_z.15","variable_z.16","variable_z.17","variable_z.18","variable_z.19","variable_z.20","variable_z.21","variable_z.22","variable_z.23","variable_z.24","variable_z.25","variable_z.26","variable_z.27","variable_z.28","variable_z.29","variable_z.30","variable_z.31","variable_z.32","variable_z.33"
"1863",86.475,25.625,46011.0009765625,35408.8403320312,31938.0810546875,26109.3994140625,32180.6005859375,31050.9204101562,36599.4799804688,33497.958984375,33446.1206054688,36403.4814453125,43763.9208984375,33958.798828125,40469.560546875,31493.1201171875,36464.19921875,35413.5205078125,25318.6401367188,31185.9204101562,33197.7587890625,29955.83984375,33074.0795898438,32646.4013671875,25891.1596679688,32571.9995117188,27473.0004882812,24330.5200195312,30024.8803710938,31708.3203125,32031.6015625,35220.9204101562,31156.8408203125,28399.2407226562,28032.44140625
"1864",86.525,25.625,41339.482421875,35654.4799804688,32274.23828125,26736.5991210938,28088.798828125,30752.158203125,32466.6796875,33671.9995117188,34338.3984375,35900.478515625,42790.0390625,34970.0390625,39956.9995117188,32397.48046875,36781.240234375,35940.6396484375,26031.8798828125,31210.1196289062,33160.6005859375,29903.8793945312,33392.958984375,32214.3994140625,26300.83984375,32700.3198242188,27832.1997070312,24353.28125,29826.9995117188,32258.1591796875,31392.7197265625,35405.76171875,31463.9208984375,32785.87890625,28076.4013671875
"1865",86.575,25.625,47128.4765625,35482.080078125,36928.1982421875,26947.8393554688,32531.5185546875,31854.560546875,33000.7202148438,34707.48046875,34848.9599609375,41223.642578125,44897.880859375,35397.3193359375,40945.2392578125,37490.9594726562,37203.28125,36928.3203125,29965.2001953125,31645.3198242188,33505.439453125,30486.4013671875,33921.8017578125,32798.0810546875,26843.681640625,28943.798828125,32575.2001953125,24687.1997070312,30506.1206054688,32470.5200195312,32796.279296875,36317.041015625,31891.4013671875,33525,28730.2001953125
"1866",86.625,25.625,47458.203125,35845.439453125,36791.4013671875,30151.8798828125,33755.361328125,30600.6005859375,36731.9189453125,34251.9189453125,35054.9194335938,41336.4404296875,45549.3994140625,35435.87890625,41743.681640625,38544.6801757812,40510.5590820312,36556.5600585938,29479.0795898438,31208.0810546875,32941.1596679688,30069.7998046875,34140.2001953125,33513.798828125,25546.0009765625,33486.0009765625,33256.240234375,29130.2392578125,30344.638671875,31076.8408203125,32145.2783203125,36244.599609375,31031.318359375,33494.23828125,28170.478515625
"1867",86.675,25.625,47444.443359375,35802.080078125,36784.638671875,30329.0795898438,33441.5600585938,30151.240234375,36423.3203125,33840.400390625,35247.158203125,41319.3994140625,45606.71875,35290.2783203125,41406.123046875,38755.83984375,36384.12109375,36587.6806640625,29443.0810546875,31125.439453125,32864.638671875,30013.9208984375,34507.919921875,33505.6396484375,25917.119140625,33420.0390625,33083.2397460938,28834.7216796875,29931.7602539062,30578.720703125,32106.71875,36099.7216796875,31452.1997070312,33168.5595703125,27993.5595703125
"1868",86.725,25.625,47053.4375,39970,36874.8388671875,30055.9594726562,28764.8388671875,30560.2001953125,36623.759765625,34342.841796875,35053.2397460938,40721.3989257812,45034.7998046875,34954.560546875,41760.0390625,38058.798828125,35908.5986328125,36206.6796875,29007.51953125,30885.87890625,32480.1196289062,30025.478515625,34620.0390625,33121.8017578125,25700.1196289062,27817.919921875,32201.640625,28771.0009765625,29705.0390625,36306.0009765625,31782.958984375,36212.1997070312,30540.6396484375,33518.5986328125,27853.0004882812
"1869",86.775,25.625,46580.80078125,34693.9208984375,36213.9208984375,30351.6796875,28582.041015625,29869.4799804688,35771.8017578125,33118.1591796875,34684.7607421875,40096.3989257812,40354.19921875,34023.8793945312,40892.6391601562,37759.2407226562,35190.9204101562,35486.4404296875,29300.0390625,30428.5986328125,32257.880859375,30364.560546875,33595.1196289062,32024.638671875,25070.2783203125,27584.12109375,31999.16015625,28536.0400390625,28988.8793945312,35908.0810546875,31560.361328125,35825.9594726562,35293.5205078125,33189.521484375,27312.1997070312
"1870",86.825,25.625,44829.3994140625,33238.5595703125,34653.759765625,29034.6801757812,27348.8403320312,28786.3598632812,29793.720703125,31740.439453125,33304.8803710938,38843.798828125,39104.16015625,32503.759765625,38997.3608398438,35467.841796875,34505.0805664062,34198.798828125,28174.638671875,29499.9194335938,30969.3603515625,29185.9204101562,32216.1206054688,30833.0810546875,24258.8793945312,31459.23828125,30955.3198242188,27055.87890625,27901.4794921875,29245.439453125,29446.1206054688,33873.759765625,29092.44140625,32101.6796875,26234.9194335938
"1871",86.875,25.625,38638.6010742188,32340.76171875,28685.87890625,27634.8803710938,26021.8408203125,27681.6015625,33051.7602539062,25848.9990234375,31768.9208984375,37189.521484375,37649.12109375,30527.919921875,33524.3212890625,33556.0400390625,32847.2412109375,28490.2783203125,27259.6801757812,28376.4404296875,29765.439453125,27993.3203125,30720.0805664062,29511.9604492188,23010.0805664062,30772.2412109375,28900.2783203125,25773.8403320312,26297.2412109375,28328.2397460938,28330.1196289062,32634.7998046875,28786.318359375,30456.240234375,24842.3583984375
"1872",86.925,25.625,43066.240234375,32023.4399414062,28132.080078125,23592.1606445312,26078.0004882812,27374.3603515625,32890.5200195312,30514.0405273438,31554.16015625,37180.5200195312,37624.3603515625,34451.5600585938,38452.041015625,33046.8798828125,33098.720703125,32805.6787109375,27203.6401367188,27948.8793945312,29560.2392578125,27920.6787109375,30499.9609375,29320.1611328125,23064.521484375,26127.841796875,29140.0805664062,25418.5205078125,25998.9599609375,28501.1206054688,28671.9604492188,32589.2797851562,28565.6396484375,30566.8017578125,24810.2001953125
"1873",86.975,25.625,39080.2807617188,32245.9204101562,29143.8793945312,23333.5595703125,26023.9208984375,27188.0395507812,33265.9594726562,25623.1201171875,31503.0004882812,37308.0004882812,38059.6411132812,30647.2412109375,33490.6005859375,32901.8017578125,32745,28251.201171875,23124.2797851562,27874.0795898438,29629.4384765625,27941.318359375,30624.521484375,29289.19921875,22982.2802734375,26078.720703125,29161.8017578125,25378.5986328125,26180.1611328125,28560.2001953125,28305.9594726562,32299.23828125,32791.9995117188,29726.9995117188,24917.841796875
"1874",87.025,25.625,46395.2392578125,34745.6005859375,36010,29320.400390625,26794.16015625,28745.2783203125,35294.19921875,33386.240234375,33815.2001953125,39578.5595703125,44349.716796875,32615.6005859375,40520.400390625,36917.919921875,34706.1206054688,34906.240234375,28393.3203125,29637.3999023438,31645.0805664062,29728.9599609375,33124.3603515625,31174.0795898438,24345.2783203125,32481.9189453125,31136.6015625,27538.0810546875,27980.6787109375,29507.48046875,30652.7587890625,35165.2001953125,34500.1196289062,32915.439453125,26868.8403320312
"1875",87.075,25.625,42304.8828125,31863.0810546875,33057.2412109375,22985.1611328125,26021.0791015625,26675.2001953125,33255.1196289062,25485.2001953125,31597.6416015625,36747.51953125,37513.9599609375,30569.6801757812,34160.478515625,29136.6796875,31783.1201171875,28206.8798828125,22417.7587890625,27857.6416015625,29802.48046875,27918.2397460938,30021.4794921875,24968.3203125,22861.4404296875,26173.798828125,28865.2392578125,25374.12109375,26054.3603515625,28936.318359375,28885.5200195312,32702.841796875,32452.080078125,25602.1997070312,24432.6000976562
"1876",87.125,25.625,44366.962890625,33732.6000976562,30873.798828125,25656.8408203125,27496.201171875,28881.1206054688,30819.4384765625,28085.0390625,29233.681640625,33899.23828125,38656.4404296875,28622.6806640625,36143.5986328125,31617.041015625,35651.9189453125,30483.0004882812,25098.3203125,25985.400390625,32201.6015625,30035.400390625,32578.681640625,26964.560546875,25197.2412109375,28149.0405273438,31190.6396484375,27771.71875,28780.6787109375,30811.318359375,30523.9599609375,35637.958984375,30276.9189453125,27926.4013671875,27136.4794921875
"1877",87.175,25.625,41008.5205078125,34939.3212890625,32466.8017578125,26622.919921875,29049.560546875,29808.3984375,32229.8803710938,29197.48046875,30879.8388671875,35824.12109375,40606.3208007812,30743.5205078125,37569.23828125,32936.4404296875,35701.8408203125,31741.1596679688,26076.5991210938,27374.4384765625,33472.7197265625,31304.9609375,33651.5600585938,28053.4399414062,26539.9609375,29345.478515625,27872.919921875,28572.55859375,30286.8408203125,31573.0004882812,31818.5595703125,36521.5600585938,35522.080078125,33583.0395507812,27844.0405273438
"1878",87.225,25.625,45439.3994140625,34852.48046875,32420.7202148438,26874.9194335938,29052.7197265625,29764.19921875,32759.7998046875,29338.6401367188,30830.80078125,35504.0405273438,40209.9609375,30681.318359375,37354.8388671875,32756.71875,35917.080078125,32238.5595703125,26068.0810546875,27362.1997070312,33351.5185546875,31467.919921875,33686.8017578125,27956.7993164062,22428.5205078125,29219.9609375,32368.5986328125,28530.2392578125,30211.279296875,32112.080078125,32089.6801757812,35910.1611328125,31698.681640625,29422.7587890625,28361.0400390625
"1879",87.275,25.625,45081.162109375,34723.798828125,32396.3598632812,26579.638671875,29049.9194335938,29888.8403320312,32348.4399414062,29104.2407226562,31062.6806640625,36080.6787109375,40228.1591796875,30846.8408203125,37120.6396484375,32430.2392578125,31867.041015625,32487.8002929688,26092.919921875,27795.6005859375,33339.0795898438,31136.9189453125,33691.4794921875,28212.041015625,22438.2006835938,29036.1206054688,27929.599609375,24267.041015625,30318.6401367188,31731.1596679688,32480.439453125,35657.6416015625,31241.1206054688,29885.87890625,28586.0009765625
"1880",87.325,25.625,41975.91796875,29809.6801757812,32625.9204101562,26991.0791015625,28988.6401367188,29951.279296875,32222.48046875,28614.2797851562,30480.6787109375,35443.4399414062,40025.439453125,30653.3984375,37168.3984375,27464.3212890625,31812.55859375,31888.9599609375,26212.44140625,27749.12109375,33303.3984375,26177.880859375,33355.439453125,28011.5600585938,26802.3608398438,28852.51953125,32766.318359375,24100.6787109375,29853.28125,31597.7587890625,31935.83984375,35861.4794921875,30757.041015625,30372.44140625,28557.880859375
"1881",87.375,25.625,41599.8828125,29917.6806640625,32622.48046875,26929.6801757812,29006.0009765625,29938.6401367188,32230.6005859375,28730.9204101562,30439.12109375,35481.9189453125,40047.7197265625,30687.119140625,37170.6396484375,27742.1606445312,31787.3999023438,32057.958984375,26282.6391601562,27773.798828125,33256.240234375,30538.4399414062,33461.5185546875,27705.7592773438,26789.9609375,28851.9189453125,27789.16015625,24151.5991210938,29762.7587890625,31239.0405273438,31725.7202148438,36441.6796875,30655.478515625,30630.2392578125,28616.7993164062
"1882",87.425,25.625,41489.3994140625,30961.5600585938,32218.2397460938,27147.3999023438,28414.12109375,29593.9990234375,31880.9204101562,24398.28125,30475.1611328125,39172.880859375,40149.3188476562,30709.7607421875,37015.1196289062,27434.6801757812,31470.478515625,32037.119140625,25719.0405273438,27424.599609375,33342.55859375,30348.5986328125,33395,27702.8002929688,26787.3193359375,28482.6806640625,27765.478515625,24180.478515625,29734.8803710938,31078.2397460938,31678.1591796875,36139.4799804688,30513.0395507812,30166.3598632812,28487.880859375
"1883",87.475,25.625,41229.921875,29785.83984375,32241.7602539062,27084.599609375,28489.4799804688,29904.3994140625,31548.9990234375,28183.5205078125,30328.0810546875,34829.7607421875,39726.0791015625,29624.0405273438,36655.0805664062,27048.2006835938,31362.3193359375,36627.919921875,25885.6005859375,27012.6391601562,33419.8388671875,25984.7998046875,33365,27425.478515625,22374.4384765625,28604.638671875,28211.71875,24052.51953125,29762.44140625,30989.4384765625,31849.3212890625,36339.2797851562,30533.4814453125,30906.4404296875,28220.2392578125
"1884",87.525,25.625,41311.9189453125,34682.1997070312,30837.51953125,29874.7216796875,27758.759765625,28583.0395507812,35232.3583984375,26603.681640625,29607.7197265625,39861.3989257812,39875.7592773438,34037.51953125,36547.1997070312,32687.2802734375,30232.51953125,35258.759765625,24646.8798828125,25194.638671875,31820.1611328125,24761.0791015625,33193.6401367188,27708.1201171875,25060.6787109375,27579.599609375,31915.0805664062,28028.359375,28457.3193359375,36233.359375,31141.8017578125,36269.521484375,34842.55859375,29473.4399414062,27908.9990234375
"1885",87.575,25.625,40583.2788085938,34608.9990234375,31044.16015625,24985.6787109375,27857.48046875,28216.0791015625,30184.521484375,26924.7216796875,29612.3193359375,39712.1606445312,39431.3208007812,33681.4404296875,36462.041015625,32290.1611328125,34915.361328125,35920.7202148438,24486.4794921875,25502.1997070312,31854.2797851562,29866.7602539062,33436.1206054688,27162.8002929688,24679.4384765625,27833.9990234375,31884.8803710938,27839.8388671875,28977.7197265625,30107.7587890625,31104.6801757812,36469.7216796875,34536.5600585938,28979.2797851562,27867.7197265625
"1886",87.625,25.625,40911.4794921875,30047.8002929688,31746.0791015625,26667.6000976562,28918.0004882812,28792.119140625,31663.4814453125,23423.9208984375,29956.9189453125,30640.80078125,38743.2397460938,30453.9208984375,31556.9604492188,27888.3203125,29921.5185546875,36327.6806640625,25667.55859375,26956.7602539062,32932.3999023438,25962.3608398438,33386.640625,27743.2397460938,22059.6801757812,24201.201171875,23674.2797851562,24086.240234375,29422.2412109375,30798.3984375,31744.521484375,36341.7602539062,29883.3203125,30538.2006835938,28096.5600585938
"1887",87.675,25.625,41455.2392578125,30740.6005859375,32196.1206054688,26522.6806640625,28916.1206054688,28848.0004882812,31623.3984375,23026.201171875,30330.2783203125,34484.9609375,38850.9594726562,29773.1982421875,31907.2412109375,28293.4008789062,35059.7607421875,36088.0810546875,25738.8793945312,27124.9609375,32859.0795898438,26412.7197265625,33414.8388671875,27853.5595703125,21877.6806640625,24371.640625,27923.5205078125,24059.6801757812,29795.2001953125,31394.599609375,31769.16015625,36213.3203125,30421.318359375,30315.361328125,28045.1196289062
"1888",87.725,25.625,40556.5209960938,30026.9995117188,30254.3603515625,24626.7602539062,27962.7587890625,27837.2802734375,30197.080078125,25777.958984375,29461.4013671875,38827.2412109375,39948.2788085938,29291.6015625,35218.1591796875,26518.798828125,34487.48046875,35371.4404296875,23886.8408203125,29319.23828125,31571.1596679688,25128.359375,33318.2397460938,27327.3583984375,25195.2001953125,27571.4013671875,27284.4799804688,27474.19921875,28438.3984375,29904.3212890625,30777.841796875,36091.279296875,29179.16015625,29409.9609375,27480.7202148438
"1889",87.775,25.625,40517.2802734375,29989.2797851562,30600.9594726562,29321.7602539062,28060.1196289062,27950.400390625,30100.0805664062,25460.1611328125,29239.7216796875,33992.919921875,40306.7993164062,29130.6787109375,35659.2797851562,32313.3203125,34941.5185546875,35383.359375,23926.0400390625,29751.201171875,31850.80078125,24934.4384765625,33434.4384765625,27299.3212890625,25207.48046875,21759.7607421875,27082.880859375,27446.201171875,28374.23828125,30040.0805664062,30889.9609375,36129.599609375,29204.6801757812,29629.23828125,27790.7202148438
"1890",87.825,25.625,40509.2407226562,30251.8017578125,30536.6015625,24706.0400390625,27871.5185546875,27051.318359375,30004.638671875,25306.0400390625,29583.0395507812,39145.2807617188,39472.2412109375,33592.6806640625,35688.4814453125,27176.0009765625,29513.5986328125,35661.240234375,23997.6806640625,25014.8803710938,31656.4013671875,25026.8798828125,33689.521484375,27350.439453125,25076.6796875,27675.2783203125,26808.6401367188,22455.9594726562,28536.4794921875,29912.55859375,30837.2412109375,36159.0405273438,29439.9609375,29710.9204101562,27751.8408203125
"1891",87.875,25.625,40122.6806640625,30243.1591796875,30491.4404296875,24773.9599609375,27918.2397460938,26916.4794921875,29971.9604492188,25269.8803710938,29533.3984375,33433.3984375,39372.2412109375,33176.5185546875,35686.9189453125,32479.12109375,29473.4814453125,35645.5615234375,24052.55859375,25097.1606445312,31531.6015625,25046.4013671875,33430.6787109375,27181.9995117188,24655.9204101562,27080.6787109375,26972.3999023438,22104.2797851562,28356.4794921875,29742.7587890625,30797.1997070312,35780.0805664062,29323.28125,29377.3999023438,27849.0405273438
"1892",87.925,25.625,40165.1611328125,30522.880859375,31572.7587890625,26564.3994140625,27880.2001953125,27991.0791015625,31566.4794921875,22274.19921875,30237.51953125,29716.5991210938,38846.6796875,29330.1611328125,31742.7587890625,27914.7192382812,30807.880859375,31508.4814453125,25395.83984375,26437.8393554688,32272.6416015625,26271.71875,33086.240234375,27665.0390625,22023.1591796875,23289.0795898438,27441.7602539062,23559.7998046875,28835.0805664062,30143.0004882812,31318.2006835938,31222.6000976562,30572.7587890625,29877.3193359375,28310.9594726562
"1893",87.975,25.625,40822.958984375,30006.1206054688,30793.681640625,25085.9204101562,28171.6015625,27495.2783203125,30074.9609375,26290.80078125,29710.9594726562,33984.7216796875,38645.83984375,28278.3984375,31748.8793945312,27336.0400390625,30239.4384765625,35289.19921875,24122.041015625,25734.4384765625,31909.638671875,25143.9990234375,33247.6416015625,27596.279296875,25139.8803710938,22785.5615234375,31572.080078125,28134.6801757812,28609.521484375,29891.7602539062,31132.8002929688,35661.8408203125,29962.44140625,29776.240234375,28061.8017578125
"1894",88.025,25.625,40691.0400390625,30018.1982421875,30588.4814453125,29374.2797851562,27682.958984375,28103.9599609375,29646.201171875,25758.720703125,29275.9594726562,33111.5600585938,34395.2392578125,27868.359375,30727.55859375,26373.5205078125,29233.28125,30075.6396484375,23678.5205078125,24740.2001953125,31985.2001953125,25060.2392578125,33107.48046875,26926.5185546875,25074.4384765625,22078.5205078125,31271.640625,27312.841796875,28483.798828125,29417.6416015625,30491.9189453125,35811.201171875,29359.3994140625,29286.6796875,28113.759765625
"1895",88.075,25.625,40256.0791015625,30096.71875,30550.7202148438,29383.3984375,27666.640625,28074.12109375,29518.0004882812,26010.1611328125,29226.8408203125,33009.4384765625,34278.0004882812,28247.7197265625,31218.4814453125,26763.798828125,29148.3203125,30185.0805664062,23630.6396484375,25057.2412109375,31406.0791015625,24928.9990234375,33159.599609375,27342.958984375,24543.6401367188,22298.2397460938,31456.1596679688,27731.240234375,28115.76171875,29531.6015625,30461.9189453125,35852.080078125,29329.7216796875,29139.3212890625,27587.44140625
"1896",83.925,25.575,42922.041015625,37357.51953125,38268.4399414062,26002.1997070312,31326.0400390625,33193.2397460938,34084.16015625,31637.55859375,35786.4404296875,43986.8798828125,44345.439453125,40537.919921875,35863.0395507812,39567.6806640625,33661.318359375,33328.4814453125,31162.2412109375,32984.6801757812,39533.6401367188,29739.12109375,40857.48046875,32515.5200195312,30168.0810546875,38431.6796875,33605.6787109375,31211.9995117188,35215.361328125,37592.55859375,34680.1611328125,31512.7197265625,32999.599609375,32690.361328125,30758.3984375
"1897",83.975,25.575,45727.158203125,43447.2412109375,44435,31871.1596679688,36003.1591796875,32826.7602539062,39653.798828125,35704.7607421875,41446.71875,41473.037109375,50071.6015625,43112.40234375,42727.802734375,41587.958984375,38731.279296875,37836.0791015625,37462.958984375,39515.5200195312,45764.12109375,31820.5200195312,43879.560546875,37966.9604492188,37242.880859375,42854.521484375,38967.041015625,31697.158203125,42642.48046875,42537.919921875,39611.9604492188,38774.3994140625,37351.7602539062,40850.3198242188,35324.3212890625
"1898",84.025,25.575,54828.4765625,51574.8828125,52616.240234375,34178.0004882812,45215.80078125,40419.8388671875,42801.0009765625,43718.642578125,44082.2412109375,49713.681640625,52964.638671875,46690,45776.318359375,43980.517578125,42171.5625,44981.5625,40456.9604492188,47330.439453125,49183.642578125,40718.359375,46448.0810546875,40544.8803710938,46732.6806640625,44670.361328125,42924.16015625,40829.4409179688,44849.9609375,45858.3203125,42848.037109375,41198.5205078125,39792.6416015625,44054.716796875,45390.91796875
"1899",84.075,25.575,52136.962890625,44429.16015625,45139.31640625,33045.5615234375,36757.919921875,33485.439453125,40948.1982421875,42113.837890625,42697.802734375,42469.7998046875,50412.880859375,43971.0009765625,43108.9208984375,42137.041015625,40284.2797851562,39443.359375,38654.7607421875,45683.037109375,47467.48046875,33176.9189453125,44313.720703125,38178.720703125,38816.3598632812,43128.720703125,40894.8388671875,38619.521484375,43600.6396484375,43537.2802734375,41298.28125,39857.6416015625,38158.9208984375,42369.3994140625,37574.8803710938
"1900",84.125,25.575,51019.716796875,44270.83984375,45054.19921875,33149.3603515625,42520.6396484375,33452.958984375,40777.2802734375,41920.078125,42156.123046875,42419.7998046875,49894.921875,44108.1201171875,43541.279296875,41792.158203125,40448.759765625,39252.44140625,38620.0390625,40686.1206054688,46625.1171875,32736.71875,44440.83984375,38158.1982421875,38452.2802734375,43342.36328125,40840.5590820312,38118.759765625,43830.400390625,43113.720703125,40989.9609375,39849.560546875,38296.318359375,42232.001953125,37372.2802734375
"1901",84.175,25.575,48932.2412109375,42751.4794921875,43902.080078125,31480.9594726562,35372.158203125,31821.1206054688,39205.9204101562,35288.759765625,40570.2807617188,40805.439453125,48283.837890625,42587.880859375,42203.037109375,40898.2788085938,33567.119140625,37207.919921875,31938.681640625,38556.4404296875,44642.6806640625,31549.9194335938,43284.27734375,32952.841796875,36651.240234375,42067.841796875,38340.6005859375,30683.4814453125,36962.919921875,42067.197265625,39271.6796875,38455.0805664062,37152.158203125,39589.4799804688,35731.1206054688
"1902",84.225,25.575,51666.6015625,44529.599609375,45094.521484375,33165.5200195312,35852.880859375,32856.3598632812,41059.638671875,42152.48046875,42395.6396484375,42387.63671875,50051.640625,43700.91796875,43261.0009765625,42412.998046875,39259.3603515625,38965.3198242188,38461.4794921875,40511.7602539062,46842.55859375,33129.3212890625,44371.962890625,38420.478515625,39104.8803710938,42568.876953125,40227.2412109375,38043.6401367188,43344.638671875,43512.158203125,40592.6806640625,40289.6801757812,38259.4384765625,42287.998046875,36962.2412109375
"1903",84.275,25.575,51498.0810546875,44142.2412109375,45377.158203125,32785,42307.080078125,37743.8793945312,40610.9204101562,41649.8388671875,42303.5595703125,42478.798828125,49762.001953125,43618.5595703125,43371.318359375,42952.998046875,40100.9594726562,39125.478515625,38381.279296875,40574.3212890625,47268.642578125,33493.28125,43468.798828125,33537.880859375,38863.0810546875,43312.080078125,40276.9189453125,37148.6401367188,43356.0791015625,43479.8828125,40740.87890625,39768.681640625,38374.638671875,41692.919921875,37457.2412109375
"1904",84.325,25.575,49567.2802734375,41946.4404296875,43237.7197265625,30998.1201171875,35773.9990234375,31269.560546875,38872.080078125,35714.9609375,40192.5610351562,40737.3999023438,47101.8408203125,42243.359375,41928.720703125,41471.4404296875,38130.439453125,37635.2783203125,32039.23828125,38498.0810546875,44664.716796875,31927.3193359375,42456.8408203125,31971.8798828125,36341.4404296875,41078.28125,37783.4008789062,36697.880859375,36585.5615234375,36835.9594726562,39224.16015625,38396.8017578125,36974.3994140625,39744.9194335938,35283.8403320312
"1905",84.375,25.575,49487.40234375,41495,43235.6005859375,30952.6000976562,35437.3583984375,30934.3603515625,38444.12109375,34751.9604492188,40182.48046875,40297.6000976562,47007.001953125,41703.4375,41730.72265625,41013.037109375,38393.3984375,37734.8388671875,31824.8388671875,37836.4013671875,39187.158203125,31484.3212890625,42061.640625,32180.3198242188,36247.7197265625,40846.9604492188,38330.5200195312,35912.48046875,36110.2001953125,36551.6796875,38413.720703125,38399.7607421875,36801.4404296875,34623.0810546875,34636.8408203125
"1906",84.425,25.575,54363.720703125,52286.279296875,52831.279296875,34976.0400390625,44823.3203125,39880.3198242188,47403.9208984375,44635.83984375,43901.4404296875,44505.6396484375,58165.83984375,47208.9599609375,46248.3203125,49698.5595703125,42032.001953125,46585.2392578125,39701.8798828125,46605.078125,50288.720703125,40756.8798828125,46192.55859375,40712.55859375,46650.2392578125,49863.037109375,47999.921875,39459.12109375,45678.359375,46496.0009765625,46628.3203125,42094.560546875,40800.2001953125,44680.283203125,44047.080078125
"1907",84.475,25.575,54455.80078125,52588.3984375,53175.283203125,34947.51953125,48643.5595703125,40375.7202148438,47761.71875,44408.603515625,44225.72265625,43773.876953125,58227.7197265625,47279.3994140625,47113.5595703125,49559.638671875,41985.80078125,46606.162109375,40783.5595703125,47156.5234375,50114.8828125,40170.0390625,46649.9609375,40323.9599609375,47001.5234375,49042.998046875,47640.1171875,39328.3984375,45481.5234375,46340.361328125,47095.95703125,42168.3984375,41015.400390625,45073.681640625,44482.40234375
"1908",84.525,25.575,54131.796875,52203.9599609375,52250.400390625,35081.1596679688,49827.080078125,39927.6806640625,47330.400390625,44405.2392578125,45275.0390625,49682.958984375,58003.359375,47224.3603515625,46420.72265625,49655.91796875,41315.5615234375,41076.162109375,40619.3212890625,47565.6005859375,49727.197265625,40089.0795898438,46751.7578125,40326.4013671875,47301.8408203125,48984.08203125,48307.36328125,39050.83984375,45604.8388671875,46261.796875,46264.443359375,42452.119140625,40818.720703125,44886.796875,45306.357421875
"1909",84.575,25.575,54589.482421875,51737.080078125,52385.72265625,35169.19921875,50292.3193359375,40137.55859375,47680.556640625,50397.001953125,45062.080078125,49715.95703125,58806.240234375,47477.998046875,46407.919921875,50798.28125,41866.5185546875,46208.5205078125,40701.0009765625,47420.517578125,49691.318359375,39809.4384765625,47027.041015625,40199.7216796875,46954.19921875,48970.72265625,48685,39365.3198242188,46165.83984375,46275.2001953125,46595.517578125,42754.7998046875,47212.197265625,45895.0390625,45501.0400390625
"1910",84.625,25.575,60007.998046875,52183.9599609375,52906.6015625,35139.7998046875,50265.0390625,40729.8803710938,48176.201171875,44390.72265625,51336.6015625,44308.4375,59001.240234375,46250.322265625,46874.27734375,50098.9208984375,42005.517578125,45529.08203125,41093.359375,47692.802734375,50370.1171875,45293.720703125,51557.001953125,40145.2392578125,47351.8408203125,48997.63671875,48886.6796875,39650.6005859375,45729.482421875,46426.5625,47617.59765625,42534.7998046875,47117.6806640625,46191.5625,45158.876953125
"1911",84.675,25.575,59274.716796875,51982.6806640625,52451.6796875,35218.8403320312,50195.80078125,40473.0004882812,48129.23828125,44568.5205078125,51148.876953125,44161.0009765625,58233.5205078125,45812.841796875,46470.078125,49069.443359375,42096.123046875,41282.197265625,40580.87890625,47217.880859375,49954.7998046875,39629.12109375,51957.55859375,40370.9204101562,46515.0390625,48779.482421875,48602.51953125,39222.2412109375,40479.560546875,46179.04296875,46423.359375,42286.6796875,47089.16015625,45652.001953125,45161.162109375
"1912",84.725,25.575,54255.87890625,51951.6796875,51747.197265625,35282.880859375,50003.837890625,39989.521484375,47918.9990234375,44226.962890625,45059.560546875,43704.12109375,58273.5595703125,46450.83984375,46649.716796875,49346.6796875,41968.0810546875,41298.9208984375,40241.6015625,47624.443359375,49833.837890625,39682.041015625,46350.72265625,39523.720703125,46580.439453125,48592.802734375,48747.55859375,39403.8403320312,44981.240234375,46433.5595703125,45941.962890625,47622.51953125,40777.3999023438,45619.521484375,44672.51953125
"1913",84.775,25.575,53762.59765625,51044.716796875,51802.51953125,34265.1196289062,49170.517578125,39071.4794921875,48087.919921875,43582.919921875,44283.720703125,43487.7197265625,57179.560546875,45196.0791015625,46275.91796875,48782.44140625,40921.0400390625,40881.240234375,39852.8002929688,46866.8408203125,48668.037109375,44465.283203125,45839.443359375,39410.80078125,46314.8828125,49204.7607421875,47890.72265625,38573.3203125,44561.0009765625,45911.0400390625,46583.1591796875,41136.318359375,40537.6416015625,45221.9189453125,44091.9189453125
"1914",84.825,25.575,53775.439453125,51548.28125,52283.603515625,33974.19921875,48662.48046875,39271.3598632812,42003.5205078125,43716.4404296875,44188.203125,49001.201171875,56833.681640625,45970.439453125,46350.400390625,48457.001953125,41641.7578125,40308.4399414062,38997.919921875,46554.31640625,48680.478515625,39744.3994140625,45590.80078125,38879.2797851562,45932.041015625,44066.0791015625,47823.4765625,38577.1997070312,39238.1982421875,45945.439453125,46305.556640625,41382.998046875,40952.041015625,44031.0791015625,43855.439453125
"1915",84.875,25.575,60075.87890625,52109.27734375,52799.638671875,35043.759765625,50203.876953125,40016.640625,42572.041015625,44386.6796875,45227.48046875,44149.7607421875,52342.6806640625,45864.677734375,46617.197265625,48728.28125,42489.7216796875,41072.119140625,39923.0004882812,47073.720703125,49799.599609375,39638.9208984375,46377.2802734375,39309.7216796875,46868.798828125,44910.1611328125,48853.203125,39292.48046875,39547.2412109375,46847.2802734375,41958.037109375,42184.9609375,41264.08203125,44838.9599609375,44413.759765625
