"","x","y","variable_z.1","variable_z.2","variable_z.3","variable_z.4","variable_z.5","variable_z.6","variable_z.7","variable_z.8","variable_z.9","variable_z.10","variable_z.11","variable_z.12","variable_z.13","variable_z.14","variable_z.15","variable_z.16","variable_z.17","variable_z.18","variable_z.19","variable_z.20","variable_z.21","variable_z.22","variable_z.23","variable_z.24","variable_z.25","variable_z.26","variable_z.27","variable_z.28","variable_z.29","variable_z.30","variable_z.31","variable_z.32","variable_z.33"
"3159",86.075,24.825,47106.796875,35085.1196289062,40935.9594726562,-7920,35327.8002929688,31112.55859375,38743.3984375,38673.359375,39142.841796875,-7920,50559.8828125,39417.2412109375,40516.8408203125,33366.5185546875,33252.7587890625,35925.5615234375,31185.439453125,25534.7607421875,32924.16015625,28752.3608398438,24175.0390625,30126.5185546875,20760.4809570312,31693.6401367188,22402.119140625,29329.2797851562,28942.080078125,31468.5595703125,33130.1611328125,28208.0395507812,31226.279296875,27498.359375,27545.400390625
"3160",86.125,24.825,42737.2802734375,35164.8388671875,40675.9204101562,-7920,35769.16015625,29837.080078125,37888.720703125,38736.1206054688,37579.560546875,41432.802734375,49760.556640625,34670.9594726562,40430.1611328125,37699.2797851562,35029.16015625,36203.1982421875,35992.041015625,24627.8393554688,32955.83984375,29208.1591796875,29186.1206054688,29983.9599609375,20328.9196777344,31555.1611328125,22186.9604492188,29771.9189453125,28913.720703125,31222.7587890625,33604.3603515625,27698.6791992188,31350.87890625,27553.8793945312,32521.8408203125
"3161",86.175,24.825,46632.48046875,28497.880859375,40213.6401367188,-7920,34167.6000976562,35234.3603515625,37972.6806640625,38699.2797851562,37947.2802734375,41837.59765625,49816.9189453125,34085.6005859375,39860.6787109375,37180.2392578125,37885.3198242188,31803.0810546875,35049.16015625,24646.9189453125,32618.0004882812,28786.1596679688,28969.560546875,29784.6801757812,20330.9997558594,31508.0004882812,22150.5200195312,29469.3994140625,28671.279296875,31393.0810546875,33256.8798828125,27271.640625,32001.279296875,27022.7197265625,32639.7607421875
"3162",86.225,24.825,-7920,-7920,-7920,28192.080078125,-7920,32636.6015625,-7920,27003.9208984375,32576.8798828125,-7920,-7920,30155.5200195312,-7920,38867.3608398438,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,25668.0395507812,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3163",86.275,24.825,-7920,-7920,-7920,28575.361328125,-7920,33382.51953125,-7920,27021.1596679688,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3164",86.325,24.825,-7920,-7920,-7920,31616.8798828125,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,29473.5986328125,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3165",86.375,24.825,-7920,-7920,-7920,31779.8388671875,-7920,35934.3994140625,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,29732.958984375,29414.9609375,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3166",86.425,24.825,53029.638671875,33974.0795898438,41172.7587890625,26154.0795898438,36214.7216796875,35333.9599609375,32184.560546875,33650.9204101562,37827.080078125,-7920,42094.19921875,39364.2797851562,41910.80078125,38466.6015625,37475.6005859375,36395.3198242188,30263.6401367188,24755.0390625,32700.400390625,28809.521484375,29670.9594726562,29913.2006835938,20459.560546875,31383.2397460938,22349.7607421875,29863.359375,28787.3608398438,31015.7202148438,35146.9189453125,23126.0009765625,32021.3208007812,31875.5615234375,27640.80078125
"3167",86.475,24.825,47083.1201171875,34187.44140625,35375.9204101562,30729.3212890625,35744.560546875,35482.6416015625,36222.1997070312,30017.880859375,37605.2783203125,-7920,-7920,35992.3583984375,34653.0395507812,37985.2783203125,-7920,35866.71875,30355.3198242188,24346.5991210938,33084.4384765625,29568.759765625,29105.6787109375,30433.3203125,20140.3601074219,31347.1997070312,22303.0004882812,29628.0004882812,28619.3603515625,30257.6391601562,34925.361328125,23000.361328125,31593.1201171875,31872.2412109375,22655.3198242188
"3168",86.525,24.825,47780.400390625,34079.4384765625,35604.3994140625,31005.439453125,33781.5185546875,35740.2001953125,38307.119140625,34145.76171875,38500.0390625,-7920,41523.4375,30374.12109375,-7920,38891.8798828125,32330.2392578125,37618.8793945312,29772.3193359375,25005.7202148438,33056.3598632812,29417.6806640625,29818.8403320312,30401.9995117188,20461.4794921875,31666.5600585938,22642.6000976562,29362.919921875,-7920,-7920,35357.48046875,22640.361328125,32028.1201171875,27159.2797851562,-7920
"3169",86.575,24.825,-7920,23965.400390625,-7920,-7920,29782.6000976562,36323.6401367188,-7920,30325.3198242188,29928.2006835938,30446.8408203125,41079.521484375,30663.28125,40395.400390625,33526.318359375,32263.1591796875,29115.87890625,25783.4399414062,25949.7192382812,32897.2802734375,29941.71875,29319.521484375,30672.6806640625,20136.7199707031,32472.6806640625,22585.1611328125,30245.9594726562,-7920,-7920,35886.1596679688,22893.5205078125,37437.2412109375,27164.9194335938,-7920
"3170",86.625,24.825,-7920,21057.2802734375,-7920,23391.0791015625,25183.5205078125,30349.3994140625,-7920,25243.9208984375,25738.5986328125,29401.5991210938,34246.8017578125,25672.1606445312,-7920,28194.19921875,28042.51953125,24563.2397460938,22794.3212890625,-7920,28175.9204101562,24659.560546875,21472.7197265625,26255.6787109375,17973.0395507812,27005.5615234375,19602.9602050781,24916.5185546875,-7920,-7920,29426.5185546875,19838.5998535156,-7920,26306.4404296875,-7920
"3171",86.675,24.825,-7920,28538.5595703125,-7920,-7920,31398.4399414062,32644.19921875,25035.9594726562,29308.3203125,30601.0400390625,-7920,41314.7998046875,25076.4404296875,33390.0805664062,30833.28125,31460.439453125,29245.3198242188,29034.0405273438,-7920,27651.5991210938,24051.4013671875,24819.9194335938,25622.44140625,17478.8000488281,27226.7602539062,19083.2397460938,24441.4404296875,-7920,-7920,28919.0405273438,19811.3598632812,-7920,23177.3999023438,-7920
"3172",86.725,24.825,-7920,20638.9599609375,27837.880859375,22901.3208007812,24569.3212890625,31851.1596679688,25071.1206054688,25287.48046875,25200.5615234375,28915,33743.759765625,24778.4814453125,28839.7192382812,28951.6796875,32171.3598632812,24171.7602539062,21839.8388671875,22436.0400390625,27296.201171875,24087.7197265625,21116.9189453125,-7920,17032.6806640625,27610.6005859375,19130.439453125,-7920,-7920,-7920,29069.2797851562,19730.2795410156,-7920,26656.279296875,-7920
"3173",86.775,24.825,-7920,-7920,27388.4399414062,23342.7197265625,24119.521484375,-7920,25416.5600585938,24605.0805664062,24532.919921875,29688.2397460938,34319.16015625,24628.9208984375,32847.041015625,26946.4404296875,-7920,23384.16015625,22296.1206054688,22022.2412109375,27555.5200195312,24673.5986328125,24507.2412109375,-7920,17137.2802734375,27887.7197265625,19111.7602539062,-7920,-7920,-7920,-7920,19172.6806640625,-7920,26783.6791992188,-7920
"3174",86.825,24.825,-7920,-7920,-7920,27753.6401367188,25122.958984375,33443.6401367188,31486.4404296875,-7920,25581.5600585938,37248.798828125,36729.599609375,26209.4799804688,-7920,-7920,28680.1611328125,25120.80078125,-7920,22000.0805664062,-7920,24648.5595703125,-7920,-7920,16945.7995605469,29610.80078125,18515.83984375,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3175",86.875,24.825,-7920,-7920,-7920,27078.6791992188,-7920,31410.361328125,31201.5185546875,-7920,24847.6000976562,31451.7602539062,-7920,25374.3603515625,-7920,-7920,27512.3608398438,-7920,-7920,20985.4809570312,-7920,23808.3203125,-7920,-7920,16145.0402832031,28951.8017578125,18296.7602539062,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3176",86.925,24.825,-7920,-7920,-7920,56009.7998046875,-7920,55175.361328125,56703.9208984375,-7920,54174.12109375,59662.880859375,-7920,58586.8017578125,-7920,-7920,-7920,55702.001953125,-7920,47085.517578125,-7920,53525.5615234375,-7920,-7920,-7920,-7920,53514.677734375,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3177",86.975,24.825,-7920,-7920,-7920,26582.8393554688,-7920,-7920,-7920,-7920,-7920,26018.0810546875,-7920,24678.0004882812,-7920,-7920,-7920,24040.7202148438,-7920,20880.9204101562,-7920,23298.4814453125,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3178",87.025,24.825,-7920,-7920,-7920,53703.4375,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,50951.9580078125,-7920,46965.078125,55777.880859375,53392.44140625,55730.439453125,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3179",87.075,24.825,-7920,-7920,-7920,54098.876953125,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,56134.599609375,-7920,46960.322265625,49918.28125,52932.919921875,54556.279296875,-7920,-7920,-7920,58070.1611328125,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3180",83.375,24.775,42024.921875,-7920,-7920,29390.439453125,-7920,39437.080078125,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,27997.55859375,-7920,-7920,-7920,-7920,37124.4384765625,-7920,-7920,-7920,36276.0791015625,34152.51953125,-7920,25469.7607421875,-7920
"3181",83.425,24.775,41035.95703125,39922.041015625,40550.7202148438,28312.44140625,43648.1201171875,38536.7602539062,38103.0004882812,33995.2392578125,38255.1196289062,-7920,46988.9599609375,45124.9609375,40032.841796875,37855.2783203125,38550.6787109375,40560.9594726562,34883.0004882812,34919.560546875,37117.51953125,27921.4794921875,40054.19921875,29553.1591796875,36362.919921875,36145.5200195312,31977.1997070312,28730.9204101562,35311.5600585938,40631.8798828125,35220.400390625,34484.23828125,35335.9594726562,25313.6791992188,32345.83984375
"3182",83.475,24.775,40602.841796875,40391.5209960938,41209.04296875,28402.1606445312,43756.0791015625,38829.560546875,38799.3603515625,34019.0405273438,35876.3598632812,-7920,47257.36328125,44800.361328125,40437.3193359375,33486.7602539062,38267.7587890625,40987.197265625,35123.5595703125,35201.9189453125,37504.7998046875,27989.3212890625,40017.6806640625,29768.4399414062,36187.041015625,36132.158203125,31822.6806640625,28734.2797851562,34815.1611328125,40566.3208007812,34934.8803710938,34347.119140625,35249.16015625,25246.7602539062,32451.4794921875
"3183",83.525,24.775,58542.48046875,55303.759765625,55963.9208984375,41308.9990234375,59559.12109375,47749.560546875,50889.638671875,47896.0009765625,49990.91796875,-7920,65520.80078125,54916.962890625,53992.48046875,47565.1171875,45431.279296875,49548.0810546875,47952.041015625,43264.677734375,51483.0810546875,40826.240234375,55167.2802734375,42226.71875,51902.2802734375,49825.1611328125,52437.958984375,48729.19921875,42447.7197265625,56277.158203125,50869.443359375,41160.478515625,42385.1611328125,43801.8408203125,47408.203125
"3184",83.575,24.775,57736.0791015625,55678.9208984375,55752.59765625,40992.880859375,60795.76171875,48572.2802734375,51130.91796875,47815.556640625,48299.08203125,-7920,59089.443359375,54658.1591796875,54720.83984375,47472.158203125,52113.9208984375,49393.28125,48882.802734375,43141.4404296875,51025.517578125,41029.921875,55287.6806640625,42307.44140625,52211.5625,56065.1611328125,52370.6396484375,48317.59765625,42370.76171875,56460.68359375,50890.6005859375,41293.9599609375,42126.318359375,44834.921875,47808.759765625
"3185",83.625,24.775,51441.4794921875,55215.6396484375,54929.8828125,40370.2001953125,54166.318359375,48621.8798828125,50019.8388671875,53209.677734375,53495.68359375,-7920,65055.87890625,62475.400390625,47834.9609375,53881.9189453125,51957.3193359375,50678.9599609375,48905.72265625,42762.919921875,51452.63671875,39920.9594726562,54643.642578125,42387.6806640625,51726.357421875,56049.599609375,52184.443359375,47956.8408203125,42429.4384765625,56513.2421875,51023.3984375,41065.91796875,42282.041015625,44471.162109375,47739.3994140625
"3186",83.675,24.775,38032.919921875,35733.9599609375,32022.2412109375,26264.4799804688,35037.1997070312,31271.240234375,34185.9594726562,29900.478515625,33897.3583984375,-7920,43620,35675.1611328125,-7920,30147.8002929688,30867.3193359375,33307.119140625,27930.400390625,27951.240234375,35008.9990234375,21331.9189453125,35336.7602539062,27825,27378.5986328125,32485.439453125,23521.1596679688,26232.3999023438,27368.5595703125,36507.1997070312,32873.8403320312,22531.8408203125,31774.16015625,22684.2797851562,24332.880859375
"3187",83.725,24.775,50542.197265625,60705.6005859375,53875.361328125,35655.2001953125,52679.8388671875,47641.4794921875,50150.439453125,46388.9599609375,56706.71875,-7920,65385.2783203125,54800.1171875,-7920,48082.51953125,51995.83984375,50000.87890625,47670.95703125,42737.998046875,51437.041015625,40437.119140625,54066.123046875,42956.7578125,52380.2001953125,49095.478515625,52692.119140625,41131.6015625,41966.4794921875,56589.27734375,50829.677734375,40744.23828125,42220.80078125,45077.919921875,46862.919921875
"3188",83.775,24.775,56825.6005859375,54768.681640625,54003.203125,34426.0400390625,52205,46645.2392578125,49572.158203125,47022.158203125,52326.318359375,-7920,57521.71875,54929.12109375,-7920,55571.9189453125,52215,50353.4765625,47919.599609375,42380.2783203125,51119.16015625,40253.1591796875,54151.8408203125,42622.119140625,51379.19921875,54665.83984375,52336.640625,41386.8408203125,41946.71875,55892.001953125,50637.001953125,41646.162109375,42377.6416015625,44408.203125,47602.158203125
"3189",83.825,24.775,50884.8388671875,54226.357421875,55014.921875,35330.1196289062,58963.359375,47138.0810546875,49963.3984375,47049.8828125,53221.4794921875,-7920,58998.203125,54415.400390625,-7920,47616.240234375,52299.3603515625,50489.7998046875,42448.1982421875,49355.76171875,50949.12109375,40553.0810546875,54837.40234375,42044.921875,45366.4794921875,48990.478515625,51819.8388671875,48263.5205078125,42327.3583984375,49254.16015625,50493.203125,42252.55859375,42531.8017578125,44585.6005859375,48081.640625
"3190",83.875,24.775,-7920,62868.759765625,54639.7998046875,35993.1201171875,59192.2802734375,48332.841796875,50459.27734375,47467.63671875,47395.078125,-7920,58600.87890625,55778.837890625,-7920,47354.921875,52727.841796875,50708.037109375,41797.6806640625,48929.8388671875,51192.119140625,40476.5185546875,54994.23828125,42192.51953125,45554.716796875,48567.2802734375,51966.0400390625,41495.078125,42332.041015625,49563.203125,49999.3603515625,42098.876953125,43162.2412109375,45168.359375,47701.201171875
"3191",83.925,24.775,-7920,63097.7587890625,55236.0791015625,35295.439453125,53480.6396484375,41904.921875,56749.16015625,46608.642578125,46556.6796875,-7920,58319.7998046875,55556.640625,-7920,53797.3193359375,51913.203125,49940.1171875,41156.0400390625,48971.396484375,51281.8408203125,40416.4794921875,54946.0400390625,43011.5185546875,51676.4404296875,56751.0400390625,51534.08203125,41523.5595703125,42350.439453125,49573.4375,50880.322265625,41945.478515625,43195.2392578125,45212.998046875,48082.3193359375
"3192",83.975,24.775,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,50408.759765625,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3193",84.025,24.775,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3194",84.075,24.775,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3195",84.125,24.775,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3196",84.175,24.775,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3197",84.225,24.775,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3198",84.275,24.775,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3199",84.325,24.775,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3200",84.375,24.775,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3201",84.425,24.775,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3202",84.475,24.775,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3203",84.525,24.775,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3204",84.575,24.775,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920,-7920
"3205",84.625,24.775,43587.041015625,38363.5205078125,43189.16015625,31082.55859375,42451.201171875,34726.71875,29980.7202148438,27416.9189453125,39413.6010742188,39226.5600585938,42217.2412109375,38462.1997070312,32991.9604492188,35825.87890625,35354.638671875,36833.28125,35947.3583984375,38479.7998046875,35143.720703125,31274.9194335938,36869.3603515625,28018.359375,31735.1196289062,28881.9604492188,29661.8798828125,35061.9604492188,40954.6411132812,38755.1611328125,35181.240234375,24978.6791992188,30348.6401367188,-7920,31730.2001953125
"3206",84.675,24.775,41214.677734375,35782.44140625,35670.6396484375,25739.0405273438,35296.4013671875,33809.3994140625,32403.9208984375,27898.4814453125,37328.8403320312,37122.6416015625,42995.1171875,34546.240234375,31646.7602539062,33726.0400390625,32842.041015625,35092.6806640625,31129.3994140625,35762.080078125,32960.9594726562,25868.9599609375,34504.521484375,31573.0395507812,31522.2412109375,32446.201171875,25160.400390625,28980.6787109375,34634.7607421875,31839.8388671875,33716.5600585938,26668.0810546875,27883.9599609375,23514.4384765625,27695.7202148438
"3207",84.725,24.775,40461.8798828125,37143.2397460938,35165.478515625,24960.2807617188,38876.318359375,33358.5986328125,38175.361328125,26309.9194335938,37584.8803710938,36463.8403320312,37991.9995117188,35566.318359375,34702.958984375,28934.560546875,37256.640625,35312.7587890625,30276.8017578125,35935.5615234375,36397.6416015625,29455.1196289062,35134.8803710938,31097.841796875,30708.5986328125,28350.9594726562,26114.7192382812,32777.48046875,39027.6416015625,35567.48046875,33831.9995117188,31971.6796875,31655.478515625,23659.638671875,27273.2397460938
"3208",84.775,24.775,41671.8798828125,36282.3999023438,40002.158203125,25567.7587890625,40131.9604492188,33350.478515625,30295.9204101562,31875.5615234375,37399.7216796875,36626.0791015625,38445.1196289062,35174.23828125,35053.1201171875,28554.2797851562,36440.2001953125,35362.6416015625,34255.80078125,36090.76171875,35483.1591796875,25335.2392578125,34854.23828125,31059.4384765625,31020.9204101562,32595.80078125,29882.44140625,28991.279296875,39060.0390625,35576.9995117188,33746.71875,32219.16015625,32520.9204101562,25104.599609375,25836.0009765625
"3209",84.825,24.775,49015.76171875,35847.6806640625,41667.841796875,31413.1591796875,42526.9189453125,35048.1591796875,31277.7587890625,32276.4794921875,40359.7607421875,42743.2421875,44565.517578125,36544.2797851562,42343.876953125,34807.3999023438,37151.1596679688,36816.7602539062,35806.4013671875,42368.4765625,36171.279296875,-7920,35053.3984375,32574.3994140625,36737.6391601562,33529.0795898438,36093.9599609375,33512.158203125,40482.119140625,38282.841796875,34681.9604492188,38002.48046875,33493.4399414062,29886.8017578125,30782.958984375
"3210",84.875,24.775,50953.720703125,43277.59765625,45586.5234375,31983.0004882812,42913.798828125,36977.958984375,33723.1982421875,40278.2397460938,47964.599609375,46163.759765625,52618.9208984375,45316.9189453125,46546.8408203125,41919.9609375,45655.1171875,43671.8408203125,44079.3994140625,44063.0810546875,41614.27734375,-7920,44940.72265625,34218.8793945312,43910.078125,39823.759765625,37194.7607421875,40991.7578125,43048.2421875,40955.0390625,40178.9599609375,44476.7578125,39691.7602539062,37300.87890625,42869.8388671875
"3211",84.925,24.775,47902.197265625,39021.0400390625,41024.560546875,31309.6801757812,41072.2412109375,34441.4794921875,32404.521484375,32992.041015625,42489.19921875,42058.681640625,47915.2392578125,41954.27734375,36971.5185546875,39004.2797851562,42011.0009765625,40497.841796875,40590.83984375,40513.3984375,-7920,30506.240234375,40605.2392578125,36144.4384765625,40387.958984375,37378.0395507812,30830.7202148438,32878.1201171875,44521.162109375,42425.6005859375,36505.361328125,36499.560546875,40564.0795898438,32530.9204101562,40965.361328125
"3212",84.975,24.775,40800.6787109375,32103.3203125,30988.28125,28920.6787109375,36655.2392578125,32061.240234375,29087.7587890625,25298.2397460938,34339.9609375,39085.0390625,44857.041015625,35665.7202148438,-7920,32852.958984375,35620.3198242188,33986.6796875,33034.3212890625,38112.7197265625,-7920,28733.8403320312,32742.6806640625,30455.9204101562,32483.28125,31124.16015625,25428.6791992188,27578.359375,37251.279296875,37520.80078125,35415,34910.2392578125,33761.0009765625,25978.798828125,32630.3198242188
"3213",85.025,24.775,40553.681640625,29665.0390625,37501.0009765625,29186.240234375,36210.0805664062,31975.5615234375,28232.48046875,24745.5615234375,34109.0405273438,39429.4799804688,43333.5205078125,36865.9594726562,33616.9604492188,31879.2797851562,35721.0400390625,33805.2001953125,33058.720703125,37838.359375,-7920,28392.6806640625,32332.3193359375,26670.0390625,32890.478515625,31621.3598632812,29141.1596679688,27576.7602539062,36782.158203125,37843.5986328125,31992.1997070312,31598.2397460938,34311.4794921875,-7920,33452.841796875
"3214",85.075,24.775,40076.6796875,29438.1591796875,37242.6000976562,29365.400390625,36219.3212890625,32228.359375,26121.3598632812,27269.638671875,34185.6396484375,39577.6000976562,43456.318359375,37033.1591796875,29798.9208984375,31284.6801757812,35330.0805664062,33727.2802734375,32443.1591796875,36916.4794921875,-7920,28173.9599609375,32258.1201171875,27216.7993164062,32888.3203125,31313.0004882812,28965.2807617188,31450.2001953125,36427.841796875,35217.880859375,32021.4404296875,29733.798828125,28073.9990234375,-7920,33630.5615234375
"3215",85.125,24.775,39348.4814453125,32215.2392578125,37614.19921875,29294.521484375,36257.8002929688,31500.400390625,26415.80078125,27836.5991210938,34401.1596679688,35365.478515625,44420.83984375,32482.041015625,33299.12109375,27704.560546875,35398.4814453125,32963.8793945312,32371.8798828125,37468.8403320312,-7920,28438.798828125,32382.7197265625,27273.0395507812,32858.1591796875,31218.720703125,24999.5190429688,27918.5205078125,36876.5600585938,33605.439453125,31468.8793945312,22632.7197265625,29353.759765625,-7920,32553.8793945312
"3216",85.175,24.775,39010.3198242188,29328.5205078125,38130.439453125,29057.1997070312,32626.5185546875,32182.880859375,25738.4814453125,28983.3203125,34106.1596679688,35598.2397460938,42756.8408203125,32639.9194335938,34095.2783203125,27575,35398.759765625,33543.8793945312,32470.5200195312,37075.439453125,-7920,29128.5205078125,33233.9599609375,26825.87890625,33116.71875,31762.3583984375,24882.958984375,27457.51953125,37261.8408203125,37264.16015625,31427.55859375,22824.599609375,29085.439453125,25905.1611328125,32044.16015625
"3217",85.225,24.775,39925.0390625,27314.2407226562,34348.798828125,28984.16015625,36175.439453125,31339.599609375,28801.8798828125,24512.080078125,34598.3984375,34792.119140625,45940.72265625,34206.6015625,32796.9995117188,31270.9204101562,35347.44140625,33797.2802734375,32374.7998046875,37630.1196289062,-7920,29102.1606445312,31767.7587890625,27484.4799804688,32516.6796875,29309.521484375,25821.5991210938,27856.7602539062,37226.0791015625,38122.2802734375,33835.5615234375,31427.958984375,31516.8798828125,22441.1596679688,32222.1997070312
"3218",85.275,24.775,44462.51953125,33575.361328125,45073.798828125,32559.599609375,43576.71875,36571.0009765625,30821.5600585938,38164.3603515625,41663.9208984375,40023.0004882812,51285.87890625,39917.48046875,45014.27734375,43034.7998046875,45049.31640625,44839.08203125,43671.123046875,44114.482421875,-7920,32082.3999023438,43466.71875,34124.521484375,39303.6791992188,37837.6000976562,38279.599609375,42388.037109375,42883.603515625,-7920,-7920,33198.9208984375,36140.1196289062,35458.798828125,41919.7998046875
