"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"11",83.975,27.375,115119.385065568,120411.297010256,110945.223874103,130583.229395294,120724.021386984,125499.164100808,123846.231144918,115843.739820215,120378.76025466,119286.180033758,103326.825315926,114672.642574917,126331.815435503,111996.53961063,121954.385586094,114237.218316966,112163.817351383,121643.803444076,113381.7063735,117225.795768776,115566.789207003,111696.488288339,125838.426806626,102208.463609405,113070.332487189,117877.646204339,110515.247386827,103975.452316085,110197.769604811,118816.7915805,127179.449046505,123811.577545854,110896.349834555
"12",84.025,27.375,107056.277987071,111359.063728329,103464.771680452,119169.010175312,114012.22747906,116992.143612388,113717.494816248,109586.987261492,113335.993633992,111579.293413138,95854.910958695,106065.10873321,118753.736437214,104127.011468167,112709.865898966,106634.209917106,103910.503046669,112773.284897142,104755.577742248,109635.407798307,108998.79129577,103717.479013753,119145.290955701,95862.1827583112,106164.369852224,109424.521322919,103160.457127852,96509.4731078207,100805.506358379,109784.255111302,118810.38309888,116141.940551142,104605.091961217
"13",84.075,27.375,110907.275297111,114091.667349317,106009.358195108,122473.052897868,116867.588558323,119900.446869445,116912.173908952,111077.968431875,116176.289556354,115007.069533013,98754.6685224488,109277.767147514,121878.216863314,104891.054532894,120350.412908947,109792.945764465,106557.652562058,116191.898414793,107229.102573649,113406.791339483,111924.428877105,106643.244213388,122356.791055617,94735.0943535051,106991.98777005,111643.726175267,104706.618668445,100055.645615183,107824.913451782,112480.118309564,121571.258925718,118672.179445544,107038.503383463
"14",84.125,27.375,113179.443493209,111593.666352068,107903.292495728,124632.859358046,118810.891319519,122146.841884647,118941.442094792,112865.307164953,118483.402154748,117157.842076837,99821.5257467388,111061.002236257,121960.858320969,106740.300354113,122316.836096128,112659.894450169,108428.628136831,117874.64155508,106681.888504455,115385.123457376,114126.199063619,104063.276681332,126217.568723035,99616.7874391365,108859.409624301,112607.72644982,106957.905348653,102227.228631241,110211.266039424,114378.038272131,123794.036045694,121745.764754968,108914.661584356
"15",84.175,27.375,116778.381660966,118594.943749509,109514.801572737,127288.075641355,120697.729820261,123074.230735803,122602.144124361,114825.259630487,120227.11889724,118812.478213624,101780.461741987,113981.630342138,124568.880998775,108907.523693894,125564.624514518,113182.489759454,111020.024288223,121332.88974983,110094.307467479,117766.860058444,115731.532276007,109811.173857358,128086.735580149,102676.325885156,110706.65849088,114721.939844993,108838.333768248,104649.578273011,111305.700056536,116929.817341742,126784.799839485,123805.07623824,104569.081295737
"16",84.225,27.375,119705.069068591,119339.146484445,109799.44746076,127386.248188672,118093.718241179,122425.729262212,122768.212030263,114609.563973784,120075.969818223,119001.465453335,101747.854929021,113131.211992647,127858.853988232,108859.466051857,124792.563993266,113602.139720507,111620.377494357,121807.277187531,109278.288449558,117968.337803765,112853.311827274,109628.430050023,128851.470169522,102386.349668987,110731.332869207,113659.103492294,108969.171101719,104907.173456939,109426.774738066,116527.034280819,126318.999799657,123523.358568984,102927.68899455
"17",84.275,27.375,116210.615650299,112252.266417693,109012.941235424,126483.577924596,115109.19038926,121451.527091602,121515.967111769,113321.575183106,115163.350998692,118726.787458261,95184.2804524746,106643.624328834,125205.117255413,104906.868479863,125702.750900955,111309.234482759,110861.938993148,123778.741607943,108711.563914478,112046.435023602,115226.64968632,104401.432194791,127623.417573396,97958.7028481692,109810.279445198,113574.365914534,106156.923195483,102805.258296086,108083.940613637,114999.726369696,122971.829708698,120758.633962002,101010.794787044
"18",84.325,27.375,109778.71186567,104511.769752823,103118.228164654,118661.344027096,112995.226545472,109948.690817097,114785.975983544,102086.698665801,109335.942991593,101279.273169482,90427.0964487173,97517.0859093975,119871.954554607,96572.2237985102,113752.217086088,99176.6944410456,105045.079305617,117262.368769594,100954.601449682,104534.123707354,103606.7641003,97685.0465474302,120321.144191707,91930.4487348804,98054.3569366259,107533.460295156,99303.5433470532,96293.8061004599,100460.397499327,107751.620060799,117797.548240191,115476.505859693,94819.4308512592
"19",84.375,27.375,114623.786818296,106670.443390611,106004.496890258,123733.859432729,115457.789183092,114046.265645959,120793.400905757,105046.149805247,111860.784427297,105764.751832355,93317.6877361623,102653.054754296,124058.129557257,101098.456564142,118990.618752211,104852.561944149,110211.781197152,125383.565027093,105642.563935002,108467.49061342,106584.716916857,101677.984631544,122657.045858933,90087.8776886697,104324.001434533,114807.055362946,102012.617209929,98078.7893836141,106607.097912116,113608.022497575,122087.086545446,119365.768252459,96638.8589758715
"20",83.925,27.325,105552.460326141,108057.088601714,97249.4641191729,117807.917294509,108418.54974096,116201.073666877,114014.810077374,104835.035478024,108154.67082058,107228.468947779,95323.171636977,106523.095644433,114862.90738407,103236.456860847,115283.793992995,103146.353037171,100866.613954944,111895.98501966,98715.7743527139,103504.590428052,103409.379043533,95968.1636124965,114538.152071066,89638.1597996354,101628.48140376,105192.245066858,97172.7623888299,92381.8759926155,106789.223453074,106657.600172076,115803.923446253,111541.302888589,93246.0421138362
"21",83.975,27.325,109342.633987271,110999.256661256,102164.835120041,120155.598899172,112927.974013169,117579.633203765,116616.180069139,109383.102726669,112419.251792965,111652.094664262,99453.1238532825,109700.502105739,118290.96109754,106310.247384905,115821.798459186,107458.016297331,104296.486450133,114379.065094278,102360.954604743,106462.353762306,107510.827348715,99663.6823382288,119378.256549475,93901.9450113709,109502.827217518,107676.805405865,100062.87367229,96114.5224237005,106437.270672344,109850.690419748,120148.291366106,115088.879813503,102421.329716711
"22",84.025,27.325,105982.255719349,106203.155208225,98845.0646994757,115880.495907369,108801.918904158,113066.081822351,109245.226983612,105216.177729191,108459.400219954,106454.756286542,93504.1869552871,103846.918920901,114928.939660219,97802.4920952375,110795.134001274,102727.905893164,100432.792982716,109701.767561804,98064.2220852474,102154.082802223,104015.734457829,95899.1115270617,115456.59440605,91965.5457999826,105208.442081251,102621.036206019,96758.5224467964,92592.3522743887,99772.839645556,105472.095404196,114814.404333614,109272.377305875,98443.1229883312
